date,term,impressions,clicks,cost,conversions
2026-08-05,штани чорні,1,0,0.0,0.0
2026-08-05,штани чорні жіночі,1,0,0.0,0.0
2026-08-05,штани чорні спортивні,1,0,0.0,0.0
2026-08-05,штани широкі,1,0,0.0,0.0
2026-08-05,штани широкі спортивні чоловічі,1,0,0.0,0.0
2026-08-05,штани широкі чоловічі,3,0,0.0,0.0
2026-08-05,штани штани,1,0,0.0,0.0
2026-08-05,штаны,7,0,0.0,0.0
2026-08-05,штаны baggy,1,0,0.0,0.0
2026-08-05,штаны new balance,1,0,0.0,0.0
2026-08-05,штаны адидас широкие мужские,1,0,0.0,0.0
2026-08-05,штаны багги женские,2,0,0.0,0.0
2026-08-05,штаны багги мужские джинсы,1,0,0.0,0.0
2026-08-05,штаны для бега женские,1,0,0.0,0.0
2026-08-05,штаны для тренировок мужские,2,0,0.0,0.0
2026-08-05,штаны женские,1,0,0.0,0.0
2026-08-05,штаны женские широкие,1,0,0.0,0.0
2026-08-05,штаны кортез черные,1,0,0.0,0.0
2026-08-05,штаны летние,4,0,0.0,0.0
2026-08-05,штаны мужские,19,0,0.0,0.0
2026-08-05,штаны мужские осень,1,0,0.0,0.0
2026-08-05,штаны мужские спортивные,1,0,0.0,0.0
2026-08-05,штаны мужские широкие,7,0,0.0,0.0
2026-08-05,штаны мужские широкие летние,1,0,0.0,0.0
2026-08-05,штаны на осень,3,0,0.0,0.0
2026-08-05,штаны найк теч флис нокта,1,0,0.0,0.0
2026-08-05,штаны найк широкие,2,0,0.0,0.0
2026-08-05,штаны найк широкие мужские,1,0,0.0,0.0
2026-08-05,штаны оверсайз,1,0,0.0,0.0
2026-08-05,штаны оверсайз мужские,2,0,0.0,0.0
2026-08-05,штаны осень,2,0,0.0,0.0
2026-08-05,штаны поло,1,0,0.0,0.0
2026-08-05,штаны прямые женские,2,0,0.0,0.0
2026-08-05,штаны с карманами,1,0,0.0,0.0
2026-08-05,штаны с карманами по бокам мужские,1,0,0.0,0.0
2026-08-05,штаны свободного кроя мужские,1,0,0.0,0.0
2026-08-05,штаны спорт женские,1,0,0.0,0.0
2026-08-05,штаны спортивные,4,0,0.0,0.0
2026-08-05,штаны спортивные адидас,1,0,0.0,0.0
2026-08-05,штаны спортивные мужские,4,0,0.0,0.0
2026-08-05,штаны спортивные широкие,2,0,0.0,0.0
2026-08-05,штаны спортивные широкие мужские,5,0,0.0,0.0
2026-08-05,штаны тактические женские,1,0,0.0,0.0
2026-08-05,штаны чемпион мужские,1,0,0.0,0.0
2026-08-05,штаны черные,4,0,0.0,0.0
2026-08-05,штаны черные мужские,3,0,0.0,0.0
2026-08-05,штаны черные спортивные,1,0,0.0,0.0
2026-08-05,штаны шаровары,1,0,0.0,0.0
2026-08-05,штаны широкие мужские,3,0,0.0,0.0
2026-08-05,штаны широкие мужские спортивные,1,0,0.0,0.0
2026-08-05,штаны широкие спортивные,4,0,0.0,0.0
2026-08-05,ь8д8ер,1,0,0.0,0.0
2026-08-05,яверета,1,0,0.0,0.0
2026-08-05,яга фото,1,0,0.0,0.0
2026-08-05,якісний друк на футболках,1,0,0.0,0.0
2026-08-05,якісні чоловічі футболки,1,0,0.0,0.0
2026-08-05,ідея нації прапор,8,0,0.0,0.0
2026-08-05,іду на ви футболка,5,0,0.0,0.0
2026-08-05,імпакт одяг,3,0,0.0,0.0
2026-08-05,інтернет магазин одягу для чоловіків,1,0,0.0,0.0
2026-08-05,ісландія магазин,1,0,0.0,0.0
2026-08-05,ісландія шоп,2,0,0.0,0.0
2026-08-05,13 litera,1,0,0.0,0.0
2026-08-05,4.5 0 project,3,0,0.0,0.0
2026-08-05,450 project,1,0,0.0,0.0
2026-08-05,8 нота футболки,1,0,0.0,0.0
2026-08-05,ackee store,1,0,0.0,0.0
2026-08-05,adolf lifter футболка,1,0,0.0,0.0
2026-08-05,aen jkrf,1,0,0.0,0.0
2026-08-05,aesthetic life,1,0,0.0,0.0
2026-08-05,amenra t shirt,1,0,0.0,0.0
2026-08-05,anti social social club,1,0,0.0,0.0
2026-08-05,antisocial pro,1,0,0.0,0.0
2026-08-05,archgoat hoodie,4,0,0.0,0.0
2026-08-05,azov flag,2,0,0.0,0.0
2026-08-05,azov мерч,1,0,0.0,0.0
2026-08-05,bad omens мерч,2,0,0.0,0.0
2026-08-05,balak wear,2,0,0.0,0.0
2026-08-05,bathory hoodie,1,0,0.0,0.0
2026-08-05,benya and zubrik,1,0,0.0,0.0
2026-08-05,beom design,1,0,0.0,0.0
2026-08-05,black limit одежда,2,0,0.0,0.0
2026-08-05,black limit одяг,5,0,0.0,0.0
2026-08-05,black sabbath футболка купить,1,0,0.0,0.0
2026-08-05,blackcraft size chart,1,0,0.0,0.0
2026-08-05,blessed,1,0,0.0,0.0
2026-08-05,blessed футболка,1,0,0.0,0.0
2026-08-05,blvck limit,1,0,0.0,0.0
2026-08-05,brave магазин,1,0,0.0,0.0
2026-08-05,bring me the horizon,1,0,0.0,0.0
2026-08-05,buda shop,1,0,0.0,0.0
2026-08-05,cannibal corpse футболка,1,0,0.0,0.0
2026-08-05,captheuni,2,0,0.0,0.0
2026-08-05,children of bodom футболка,2,0,0.0,0.0
2026-08-05,christian audigier одежда,2,0,0.0,0.0
2026-08-05,civarize,1,0,0.0,0.0
2026-08-05,clan p,5,0,0.0,0.0
2026-08-05,commes des garcons zip hoodie,1,0,0.0,0.0
2026-08-05,company group team,1,0,0.0,0.0
2026-08-05,company group team одежда купить,2,0,0.0,0.0
2026-08-05,company group магазин,3,0,0.0,0.0
2026-08-05,company group футболка,2,0,0.0,0.0
2026-08-05,company group худи,1,0,0.0,0.0
2026-08-05,core metal shop,1,0,0.0,0.0
2026-08-05,corogva,14,0,0.0,0.0
2026-08-05,crime time футболка,1,0,0.0,0.0
2026-08-05,cropp,3,0,0.0,0.0
2026-08-05,cupage,3,0,0.0,0.0
2026-08-05,darkwear,1,0,0.0,0.0
2026-08-05,dead dynasty мерч,1,0,0.0,0.0
2026-08-05,dead souls group,6,0,0.0,0.0
2026-08-05,dead souls футболка,4,0,0.0,0.0
2026-08-05,death metal jacket,3,0,0.0,0.0
2026-08-05,death saves t shirt,2,0,0.0,0.0
2026-08-05,deathclutch,1,0,0.0,0.0
2026-08-05,devilz face,1,0,0.0,0.0
2026-08-05,dorohedoro hoodie,1,0,0.0,0.0
2026-08-05,drop dead,1,0,0.0,0.0
2026-08-05,dropdead,2,0,0.0,0.0
2026-08-05,dropdead ua,2,0,0.0,0.0
2026-08-05,dubhumans,1,0,0.0,0.0
2026-08-05,ecko unltd киев,1,0,0.0,0.0
2026-08-05,ed hardy zip,1,0,0.0,0.0
2026-08-05,ed hardy кофта,1,0,0.0,0.0
2026-08-05,farfi,1,0,0.0,0.0
2026-08-05,finch одежда,4,0,0.0,0.0
2026-08-05,frolov,1,0,0.0,0.0
2026-08-05,gard,2,0,0.0,0.0
2026-08-05,gearlab футболка,1,0,0.0,0.0
2026-08-05,gonor,1,0,0.0,0.0
2026-08-05,good boys club,15,0,0.0,0.0
2026-08-05,good boys club plt,1,0,0.0,0.0
2026-08-05,good boys club магазин,4,0,0.0,0.0
2026-08-05,good boys club сайт,4,0,0.0,0.0
2026-08-05,goth cross hoodie,2,0,0.0,0.0
2026-08-05,gwear,2,0,0.0,0.0
2026-08-05,h&m худі чоловічі,2,0,0.0,0.0
2026-08-05,hard kiev,1,0,0.0,0.0
2026-08-05,hard kyiv,3,0,0.0,0.0
2026-08-05,hard одежда,10,0,0.0,0.0
2026-08-05,hate cult,15,0,0.0,0.0
2026-08-05,hate cult ua,9,0,0.0,0.0
2026-08-05,hate футболка,1,0,0.0,0.0
2026-08-05,hm ua,1,0,0.0,0.0
2026-08-05,hm худі,2,0,0.0,0.0
2026-08-05,honorovi,5,0,0.0,0.0
2026-08-05,hoodie sequin,1,0,0.0,0.0
2026-08-05,horn heroes,5,0,0.0,0.0
2026-08-05,house,3,0,0.0,0.0
2026-08-05,house brand одежда,1,0,0.0,0.0
2026-08-05,house україна,1,0,0.0,0.0
2026-08-05,humanity last breath merch,1,0,0.0,0.0
2026-08-05,husl,1,0,0.0,0.0
2026-08-05,husll,5,0,0.0,0.0
2026-08-05,husll одяг,1,0,0.0,0.0
2026-08-05,hussl,1,0,0.0,0.0
2026-08-05,island shop,1,0,0.0,0.0
2026-08-05,jnco кофта,1,0,0.0,0.0
2026-08-05,kali jugend,1,0,0.0,0.0
2026-08-05,kamuflazh net ua,1,0,0.0,0.0
2026-08-05,katja store,1,0,0.0,0.0
2026-08-05,keep style ua,1,0,0.0,0.0
2026-08-05,khartiia store,1,0,0.0,0.0
2026-08-05,kidill,1,0,0.0,0.0
2026-08-05,l exposition худи,1,0,0.0,0.0
2026-08-05,lantsugi,1,0,0.0,0.0
2026-08-05,levitacia,2,0,0.0,0.0
2026-08-05,lucky 13 brand,2,0,0.0,0.0
2026-08-05,lucky 13 jacket,1,0,0.0,0.0
2026-08-05,lud brand,2,0,0.0,0.0
2026-08-05,m tac,1,0,0.0,0.0
2026-08-05,m8l8th худи,10,0,0.0,0.0
2026-08-05,maliunok,1,0,0.0,0.0
2026-08-05,maritage,1,0,0.0,0.0
2026-08-05,marmur store,1,0,0.0,0.0
2026-08-05,mattin,1,0,0.0,0.0
2026-08-05,mattino,4,0,0.0,0.0
2026-08-05,mattino ua,2,0,0.0,0.0
2026-08-05,maverick,3,0,0.0,0.0
2026-08-05,merch ghostemane,1,0,0.0,0.0
2026-08-05,meshuggah футболка,1,0,0.0,0.0
2026-08-05,metallica,1,0,0.0,0.0
2026-08-05,metalshop,2,0,0.0,0.0
2026-08-05,mgla футболка,2,0,0.0,0.0
2026-08-05,militant zone,2,0,0.0,0.0
2026-08-05,military fashion,1,0,0.0,0.0
2026-08-05,minimalist одяг,3,0,0.0,0.0
2026-08-05,mod44,1,0,0.0,0.0
2026-08-05,no fear,1,0,0.0,0.0
2026-08-05,nord division shop,1,0,0.0,0.0
2026-08-05,nord division мерч,20,0,0.0,0.0
2026-08-05,nord division одежда,1,0,0.0,0.0
2026-08-05,nord division худі,5,0,0.0,0.0
2026-08-05,oberig shop,1,0,0.0,0.0
2026-08-05,obscura tshirt,1,0,0.0,0.0
2026-08-05,ogp,2,0,0.0,0.0
2026-08-05,ogp brand,8,0,0.0,0.0
2026-08-05,ohueno,1,0,0.0,0.0
2026-08-05,ohueno одежда,1,0,0.0,0.0
2026-08-05,only wars,1,0,0.0,0.0
2026-08-05,optimus gang,12,0,0.0,0.0
2026-08-05,optimusgang com,1,0,0.0,0.0
2026-08-05,papaya шорти,1,0,0.0,0.0
2026-08-05,pappahapa одежда,1,0,0.0,0.0
2026-08-05,party hard одяг,2,0,0.0,0.0
2026-08-05,peklo,1,0,0.0,0.0
2026-08-05,peklo toys,8,1,5.94,0.0
2026-08-05,peklo toys футболки,2,0,0.0,0.0
2026-08-05,peklotoys футболки,1,0,0.0,0.0
2026-08-05,philipp plein футболка с черепом,1,0,0.0,0.0
2026-08-05,pla4,3,0,0.0,0.0
2026-08-05,pohuy,1,0,0.0,0.0
2026-08-05,promopuff прапор,6,0,0.0,0.0
2026-08-05,psd,1,0,0.0,0.0
2026-08-05,psd info,1,0,0.0,0.0
2026-08-05,purple lama,1,0,0.0,0.0
2026-08-05,r3ich,2,0,0.0,0.0
2026-08-05,range rocks,4,0,0.0,0.0
2026-08-05,reconquista футболка,1,0,0.0,0.0
2026-08-05,red is bad,1,0,0.0,0.0
2026-08-05,riot division,12,0,0.0,0.0
2026-08-05,riot division худи,1,0,0.0,0.0
2026-08-05,riotdivision,1,0,0.0,0.0
2026-08-05,ripndip худи,1,0,0.0,0.0
2026-08-05,rock way,2,0,0.0,0.0
2026-08-05,rockway,4,0,0.0,0.0
2026-08-05,rockyway,2,0,0.0,0.0
2026-08-05,rozetka худи,2,0,0.0,0.0
2026-08-05,sadsvit мерч,2,0,0.0,0.0
2026-08-05,saint pearl,9,0,0.0,0.0
2026-08-05,scastone,1,0,0.0,0.0
2026-08-05,season одяг,2,0,0.0,0.0
2026-08-05,shirtz cool,1,0,0.0,0.0
2026-08-05,shopchik,1,0,0.0,0.0
2026-08-05,sinsay худи мужские,1,0,0.0,0.0
2026-08-05,six zeros,2,0,0.0,0.0
2026-08-05,sixtynine shop,2,0,0.0,0.0
2026-08-05,sixtynine store,1,0,0.0,0.0
2026-08-05,skely shop,1,0,0.0,0.0
2026-08-05,smash одяг,2,0,0.0,0.0
2026-08-05,smerch,2,0,0.0,0.0
2026-08-05,sof футболка,1,0,0.0,0.0
2026-08-05,sort company,2,0,0.0,0.0
2026-08-05,souls group,1,0,0.0,0.0
2026-08-05,split be free,1,0,0.0,0.0
2026-08-05,ssur,3,0,0.0,0.0
2026-08-05,ssur купить,1,0,0.0,0.0
2026-08-05,staff,4,0,0.0,0.0
2026-08-05,staff худи,1,0,0.0,0.0
2026-08-05,stalker футболка,1,0,0.0,0.0
2026-08-05,starberry ua,1,0,0.0,0.0
2026-08-05,stay cold,7,0,0.0,0.0
2026-08-05,staycold apparel,1,0,0.0,0.0
2026-08-05,stilove,1,0,0.0,0.0
2026-08-05,stilove ua,1,0,0.0,0.0
2026-08-05,stlv,6,0,0.0,0.0
2026-08-05,stlv club,27,1,8.29,0.0
2026-08-05,stlv club com ua,1,0,0.0,0.0
2026-08-05,stlvclub,2,0,0.0,0.0
2026-08-05,stlvclub com 🤙,1,0,0.0,0.0
2026-08-05,street wear одяг,1,0,0.0,0.0
2026-08-05,streetwear,1,0,0.0,0.0
2026-08-05,stussy худи,1,0,0.0,0.0
2026-08-05,stvl,3,0,0.0,0.0
2026-08-05,stvl club,8,0,0.0,0.0
2026-08-05,suicideboys merch,1,0,0.0,0.0
2026-08-05,sullen clothing,2,0,0.0,0.0
2026-08-05,sva stone,1,0,0.0,0.0
2026-08-05,svastone,18,0,0.0,0.0
2026-08-05,swaston,1,0,0.0,0.0
2026-08-05,syndicate clothing,1,0,0.0,0.0
2026-08-05,syndicate original,6,0,0.0,0.0
2026-08-05,syndicate футболка,1,0,0.0,0.0
2026-08-05,taboo clothes,1,0,0.0,0.0
2026-08-05,tarot,2,0,0.0,0.0
2026-08-05,teivaz,3,0,0.0,0.0
2026-08-05,teivaz brand,2,0,0.0,0.0
2026-08-05,the neighbourhood official merch,1,0,0.0,0.0
2026-08-05,thrasher oversized hoodie,1,0,0.0,0.0
2026-08-05,tiger zip up hoodie,2,0,0.0,0.0
2026-08-05,tribal gear,1,0,0.0,0.0
2026-08-05,tribal zip hoodie,1,0,0.0,0.0
2026-08-05,trippiegluck,3,0,0.0,0.0
2026-08-05,tur,3,0,0.0,0.0
2026-08-05,tur wear,36,0,0.0,0.0
2026-08-05,tur wear ukraine,2,0,0.0,0.0
2026-08-05,turwear,8,0,0.0,0.0
2026-08-05,turwear ua,1,0,0.0,0.0
2026-08-05,twilight hammer худи,1,0,0.0,0.0
2026-08-05,twin peaks футболка,1,0,0.0,0.0
2026-08-05,underground shop,1,0,0.0,0.0
2026-08-05,urban planet,1,0,0.0,0.0
2026-08-05,urban tactical,2,0,0.0,0.0
2026-08-05,urban tactical худі,2,0,0.0,0.0
2026-08-05,utopia 8,3,0,0.0,0.0
2026-08-05,vampire,1,0,0.0,0.0
2026-08-05,vampirefreaks,1,0,0.0,0.0
2026-08-05,vetements титаник,1,0,0.0,0.0
2026-08-05,vicinity zip hoodie,1,0,0.0,0.0
2026-08-05,violence одежда,1,0,0.0,0.0
2026-08-05,vlch brand,3,0,0.0,0.0
2026-08-05,vyriy мерч,1,0,0.0,0.0
2026-08-05,west coast choppers,1,0,0.0,0.0
2026-08-05,www westcity com ua,1,0,0.0,0.0
2026-08-05,y2k zip hoodie,1,0,0.0,0.0
2026-08-05,y2k одежда,1,0,0.0,0.0
2026-08-05,y2k одяг,2,0,0.0,0.0
2026-08-05,y2k худі,1,0,0.0,0.0
2026-08-05,yes yes brand,3,0,0.0,0.0
2026-08-05,ynel,3,0,0.0,0.0
2026-08-05,zakolot,2,0,0.0,0.0
2026-08-05,zakolot official,1,0,0.0,0.0
2026-08-05,zero foxtrot,4,0,0.0,0.0
2026-08-05,zero foxtrot футболка,7,0,0.0,0.0
2026-08-05,zero tolerance футболка,1,0,0.0,0.0
2026-08-05,zip hoodie,14,1,1.64,0.0
2026-08-05,zip hoodie brand,2,0,0.0,0.0
2026-08-05,zip hoodie y2k,3,0,0.0,0.0
2026-08-05,zoho,1,0,0.0,0.0
2026-08-05,zoo york,1,0,0.0,0.0
2026-08-05,авиация галичины,1,0,0.0,0.0
2026-08-05,авіація галичина,1,0,0.0,0.0
2026-08-05,авіація галичини,2,1,41.17,0.0
2026-08-05,адидас шорты мужские,1,0,0.0,0.0
2026-08-05,альтернативний одяг,1,0,0.0,0.0
2026-08-05,альфа худи,1,0,0.0,0.0
2026-08-05,андеграунд бренды,1,0,0.0,0.0
2026-08-05,ахиллес магазин,1,0,0.0,0.0
2026-08-05,барахолка дснс,1,0,0.0,0.0
2026-08-05,благодійний мерч,2,0,0.0,0.0
2026-08-05,бойовий прапор,1,0,0.0,0.0
2026-08-05,бренд sva stone,1,0,0.0,0.0
2026-08-05,бренд одягу,2,0,0.0,0.0
2026-08-05,брендовий одяг україна,2,0,0.0,0.0
2026-08-05,брендові худі,2,0,0.0,0.0
2026-08-05,бригадні прапори,1,0,0.0,0.0
2026-08-05,броманс мерч,2,0,0.0,0.0
2026-08-05,бунтар одяг,1,0,0.0,0.0
2026-08-05,вампір,4,0,0.0,0.0
2026-08-05,варене худі,2,0,0.0,0.0
2026-08-05,велюрові шорти,1,0,0.0,0.0
2026-08-05,велюрові шорти жіночі,3,0,0.0,0.0
2026-08-05,военные плакаты,2,0,0.0,0.0
2026-08-05,все свои,1,0,0.0,0.0
2026-08-05,всі свої,3,0,0.0,0.0
2026-08-05,військовий мерч,2,0,0.0,0.0
2026-08-05,військові футболки з принтом на спині,1,0,0.0,0.0
2026-08-05,гард,2,0,0.0,0.0
2026-08-05,гвер,1,0,0.0,0.0
2026-08-05,голді,1,0,0.0,0.0
2026-08-05,гонор магазин,1,0,0.0,0.0
2026-08-05,гонор мерч,3,0,0.0,0.0
2026-08-05,гонор футболка,1,0,0.0,0.0
2026-08-05,гонорові магазин,1,0,0.0,0.0
2026-08-05,гонорові одяг,1,0,0.0,0.0
2026-08-05,гонорові футболки,2,0,0.0,0.0
2026-08-05,готичні речі,3,0,0.0,0.0
2026-08-05,гранж одежда,1,0,0.0,0.0
2026-08-05,гуд бойс,1,0,0.0,0.0
2026-08-05,гуд бойс клаб,10,1,37.36,0.0
2026-08-05,гуд бойс клаб харьков,2,0,0.0,0.0
2026-08-05,гуд бойс клуб,1,0,0.0,0.0
2026-08-05,джинсовик,1,0,0.0,0.0
2026-08-05,друк прапорів,1,0,0.0,0.0
2026-08-05,дснс,1,0,0.0,0.0
2026-08-05,дснс картинки,1,0,0.0,0.0
2026-08-05,дснс лого,2,0,0.0,0.0
2026-08-05,дурнев шоп,1,0,0.0,0.0
2026-08-05,діти інженерів мерч,3,0,0.0,0.0
