word,stem,clicks_before,conv_before,CVR_before_%,clicks_after,conv_after,cost_after,p_value
erd,erd,0,0.0,,0,0.0,0.0,
gabbana,gabbana,0,0.0,,0,0.0,0.0,
2020,2020,0,0.0,,0,0.0,0.0,
luckyhumanoid,luckyhumanoid,0,0.0,,0,0.0,0.0,
154,154,0,0.0,,0,0.0,0.0,
support,support,0,0.0,,0,0.0,0.0,
palace,palace,0,0.0,,0,0.0,0.0,
spirit,spirit,0,0.0,,0,0.0,0.0,
худди,худд,0,0.0,,0,0.0,0.0,
durnevshop,durnevshop,0,0.0,,0,0.0,0.0,
корогвп,корогвп,1,0.0,,0,0.0,0.0,
teilspiner,teilspiner,0,0.0,,0,0.0,0.0,
brutal,brutal,0,0.0,,0,0.0,0.0,
san,san,0,0.0,,0,0.0,0.0,
fight,fight,0,0.0,,0,0.0,0.0,
кіберпанк,кіберпанк,0,0.0,,0,0.0,0.0,
hawk,hawk,0,0.0,,0,0.0,0.0,
universal,universal,0,0.0,,0,0.0,0.0,
атласний,атласн,0,0.0,,0,0.0,0.0,
kraken,kraken,0,0.0,,0,0.0,0.0,
lab,lab,0,0.0,,0,0.0,0.0,
neaera,neaera,0,0.0,,0,0.0,0.0,
заказати,заказат,1,0.0,,0,0.0,0.0,
крбк,крбк,0,0.0,,0,0.0,0.0,
фемели,фемел,0,0.0,,0,0.0,0.0,
прінти,прінти,0,0.0,,0,0.0,0.0,
власним,власн,0,0.0,,0,0.0,0.0,
недостатня,недостатн,0,0.0,,0,0.0,0.0,
hoodie,hoodie,1,0.0,,0,0.0,0.0,
sixty,sixty,0,0.0,,0,0.0,0.0,
paskuda,paskuda,0,0.0,,0,0.0,0.0,
панель,панел,0,0.0,,0,0.0,0.0,
brand,brand,0,0.0,,0,0.0,0.0,
синдікат,синдікат,0,0.0,,0,0.0,0.0,
зимові,зимові,0,0.0,,0,0.0,0.0,
палестини,палестин,0,0.0,,0,0.0,0.0,
ошп,ошп,1,0.0,,0,0.0,0.0,
zipped,zipped,0,0.0,,0,0.0,0.0,
інші,інші,0,0.0,,0,0.0,0.0,
прінтом,прінтом,1,0.0,,0,0.0,0.0,
premium,premium,0,0.0,,0,0.0,0.0,
любарт,любарт,0,0.0,,0,0.0,0.0,
серая,сер,0,0.0,,0,0.0,0.0,
eclipse,eclipse,0,0.0,,0,0.0,0.0,
льонові,льонові,0,0.0,,0,0.0,0.0,
мисфитс,мисфитс,0,0.0,,0,0.0,0.0,
медик,медик,0,0.0,,0,0.0,0.0,
нарбут,нарбут,0,0.0,,0,0.0,0.0,
едісона,едісон,0,0.0,,0,0.0,0.0,
котон,котон,0,0.0,,0,0.0,0.0,
slipknot,slipknot,0,0.0,,0,0.0,0.0,
регата,регат,0,0.0,,0,0.0,0.0,
гіг,гіг,1,0.0,,0,0.0,0.0,
ехофест,ехофест,0,0.0,,0,0.0,0.0,
oberig,oberig,0,0.0,,0,0.0,0.0,
pullup,pullup,0,0.0,,0,0.0,0.0,
щоденники,щоденник,0,0.0,,0,0.0,0.0,
atom,atom,0,0.0,,0,0.0,0.0,
пыль,пыл,0,0.0,,0,0.0,0.0,
курган,курга,0,0.0,,0,0.0,0.0,
сталкер,сталкер,0,0.0,,0,0.0,0.0,
рамштайн,рамштайн,0,0.0,,0,0.0,0.0,
personalizadas,personalizadas,0,0.0,,0,0.0,0.0,
primark,primark,0,0.0,,0,0.0,0.0,
магура,магур,2,0.0,,0,0.0,0.0,
night,night,0,0.0,,0,0.0,0.0,
haliky,haliky,0,0.0,,0,0.0,0.0,
like,like,0,0.0,,0,0.0,0.0,
ріг,ріг,0,0.0,,0,0.0,0.0,
кархарт,кархарт,0,0.0,,0,0.0,0.0,
сбоку,сбок,0,0.0,,0,0.0,0.0,
ака,ак,0,0.0,,0,0.0,0.0,
wander,wander,0,0.0,,0,0.0,0.0,
mobydick,mobydick,0,0.0,,0,0.0,0.0,
west,west,0,0.0,,0,0.0,0.0,
номером,номер,0,0.0,,0,0.0,0.0,
сірого,сірог,0,0.0,,0,0.0,0.0,
головний,головн,0,0.0,,0,0.0,0.0,
язківець,язківет^,0,0.0,,0,0.0,0.0,
палаючою,палаюч,0,0.0,,0,0.0,0.0,
chudova,chudova,0,0.0,,0,0.0,0.0,
энд,энд,0,0.0,,0,0.0,0.0,
mens,mens,0,0.0,,0,0.0,0.0,
camping,camping,0,0.0,,0,0.0,0.0,
дед,дед,0,0.0,,0,0.0,0.0,
open,open,0,0.0,,0,0.0,0.0,
smth,smth,0,0.0,,0,0.0,0.0,
закріпити,закріпит,1,0.0,,0,0.0,0.0,
котиками,котик,0,0.0,,0,0.0,0.0,
качественные,качествен,0,0.0,,0,0.0,0.0,
kitty,kitty,0,0.0,,0,0.0,0.0,
buggy,buggy,0,0.0,,0,0.0,0.0,
портретом,портрет,0,0.0,,0,0.0,0.0,
rebirth,rebirth,0,0.0,,0,0.0,0.0,
мужу,муж,0,0.0,,0,0.0,0.0,
observations,observations,0,0.0,,0,0.0,0.0,
охуєнно,охуєн,0,0.0,,0,0.0,0.0,
gang,gang,0,0.0,,0,0.0,0.0,
not,not,0,0.0,,0,0.0,0.0,
брендовий,брендов,0,0.0,,0,0.0,0.0,
весенние,весен,0,0.0,,0,0.0,0.0,
postanova,postanova,0,0.0,,0,0.0,0.0,
swaston,swaston,0,0.0,,0,0.0,0.0,
тцк,тцк,0,0.0,,0,0.0,0.0,
дерев,дер,0,0.0,,0,0.0,0.0,
обои,обо,0,0.0,,0,0.0,0.0,
агрессив,агресс,0,0.0,,0,0.0,0.0,
області,області,1,0.0,,0,0.0,0.0,
хуізіт,хуізіт,0,0.0,,0,0.0,0.0,
jesydyy,jesydyy,0,0.0,,0,0.0,0.0,
вальгалла,вальгалл,0,0.0,,0,0.0,0.0,
бегги,бегг,0,0.0,,0,0.0,0.0,
шалена,шал,0,0.0,,0,0.0,0.0,
клан,клан,0,0.0,,0,0.0,0.0,
стусси,стусс,0,0.0,,0,0.0,0.0,
spiritbox,spiritbox,0,0.0,,0,0.0,0.0,
зоряні,зоряні,0,0.0,,0,0.0,0.0,
инстаграм,инстагр,0,0.0,,0,0.0,0.0,
плотного,плотн,0,0.0,,0,0.0,0.0,
jordan,jordan,0,0.0,,0,0.0,0.0,
хуізит,хуіз,0,0.0,,0,0.0,0.0,
husl,husl,0,0.0,,0,0.0,0.0,
класичні,класичні,0,0.0,,0,0.0,0.0,
слой,сло,0,0.0,,0,0.0,0.0,
армия,арм,0,0.0,,0,0.0,0.0,
katja,katja,0,0.0,,0,0.0,0.0,
прикольні,прикольні,0,0.0,,0,0.0,0.0,
kinpok,kinpok,0,0.0,,0,0.0,0.0,
recruit,recruit,0,0.0,,0,0.0,0.0,
тривожна,тривожн,1,0.0,,0,0.0,0.0,
зорепад,зорепад,0,0.0,,0,0.0,0.0,
вер,вер,1,0.0,,0,0.0,0.0,
negative,negative,0,0.0,,0,0.0,0.0,
марунові,марунові,0,0.0,,0,0.0,0.0,
антисошл,антисошл,0,0.0,,0,0.0,0.0,
гроб,гроб,0,0.0,,0,0.0,0.0,
тишка,тишк,0,0.0,,0,0.0,0.0,
marck,marck,0,0.0,,0,0.0,0.0,
bear,bear,0,0.0,,0,0.0,0.0,
аніме,анім,0,0.0,,0,0.0,0.0,
281z,281z,0,0.0,,0,0.0,0.0,
dickes,dickes,0,0.0,,0,0.0,0.0,
білий,біли,0,0.0,,0,0.0,0.0,
берег,берег,0,0.0,,0,0.0,0.0,
tshirt,tshirt,0,0.0,,0,0.0,0.0,
енд,енд,0,0.0,,0,0.0,0.0,
порожняк,порожняк,1,0.0,,0,0.0,0.0,
русню,русн,0,0.0,,0,0.0,0.0,
стійка,стійк,0,0.0,,0,0.0,0.0,
репрезент,репрезент,0,0.0,,0,0.0,0.0,
goodboys,goodboys,1,0.0,,0,0.0,0.0,
buka,buka,0,0.0,,0,0.0,0.0,
spencer,spencer,0,0.0,,0,0.0,0.0,
оун,оун,0,0.0,,0,0.0,0.0,
yessirskiii,yessirskiii,0,0.0,,0,0.0,0.0,
hatred,hatred,0,0.0,,0,0.0,0.0,
русофоб,русофоб,0,0.0,,0,0.0,0.0,
bodom,bodom,0,0.0,,0,0.0,0.0,
козацька,козацьк,0,0.0,,0,0.0,0.0,
yuki,yuki,0,0.0,,0,0.0,0.0,
shrapnel,shrapnel,0,0.0,,0,0.0,0.0,
donetsk,donetsk,0,0.0,,0,0.0,0.0,
бачити,бачит,0,0.0,,0,0.0,0.0,
gouinua,gouinua,0,0.0,,0,0.0,0.0,
лісовий,лісов,0,0.0,,0,0.0,0.0,
сухпай,сухпа,0,0.0,,0,0.0,0.0,
сапера,сапер,0,0.0,,0,0.0,0.0,
африки,африк,0,0.0,,0,0.0,0.0,
jesuit,jesuit,0,0.0,,0,0.0,0.0,
lessence,lessence,0,0.0,,0,0.0,0.0,
краматорск,краматорск,0,0.0,,0,0.0,0.0,
гард,гард,0,0.0,,0,0.0,0.0,
tyr,tyr,0,0.0,,0,0.0,0.0,
повесить,повес,0,0.0,,0,0.0,0.0,
litavr,litavr,0,0.0,,0,0.0,0.0,
vertogarment,vertogarment,0,0.0,,0,0.0,0.0,
sbd,sbd,0,0.0,,0,0.0,0.0,
кабанчи,кабанч,0,0.0,,0,0.0,0.0,
defend,defend,0,0.0,,0,0.0,0.0,
кіт,кіт,0,0.0,,0,0.0,0.0,
центурия,центур,0,0.0,,0,0.0,0.0,
корогова,корогов,0,0.0,,0,0.0,0.0,
украінські,украінські,0,0.0,,0,0.0,0.0,
мясо,мяс,0,0.0,,0,0.0,0.0,
фірмова,фірмов,0,0.0,,0,0.0,0.0,
tac,tac,1,0.0,,0,0.0,0.0,
moon,moon,0,0.0,,0,0.0,0.0,
talisman,talisman,0,0.0,,0,0.0,0.0,
156,156,0,0.0,,0,0.0,0.0,
coyote,coyote,0,0.0,,0,0.0,0.0,
rodeo,rodeo,0,0.0,,0,0.0,0.0,
гурт,гурт,0,0.0,,0,0.0,0.0,
boyz,boyz,0,0.0,,0,0.0,0.0,
компани,компан,0,0.0,,0,0.0,0.0,
бульвар,бульвар,0,0.0,,0,0.0,0.0,
двонитка,двонитк,0,0.0,,0,0.0,0.0,
броніком,бронік,0,0.0,,0,0.0,0.0,
полоску,полоск,0,0.0,,0,0.0,0.0,
готичний,готичн,0,0.0,,0,0.0,0.0,
beom,beom,0,0.0,,0,0.0,0.0,
sonic,sonic,0,0.0,,0,0.0,0.0,
фридом,фрид,0,0.0,,0,0.0,0.0,
способы,способ,0,0.0,,0,0.0,0.0,
анархістів,анархістів,0,0.0,,0,0.0,0.0,
рашгард,рашгард,0,0.0,,0,0.0,0.0,
золотий,золот,0,0.0,,0,0.0,0.0,
батали,бата,0,0.0,,0,0.0,0.0,
bitches,bitches,0,0.0,,0,0.0,0.0,
group,group,1,0.0,,0,0.0,0.0,
warhammer,warhammer,0,0.0,,0,0.0,0.0,
интроверт,интроверт,0,0.0,,0,0.0,0.0,
sk8,sk8,0,0.0,,0,0.0,0.0,
100,100,1,0.0,,0,0.0,0.0,
заказать,заказа,0,0.0,,0,0.0,0.0,
climber,climber,0,0.0,,0,0.0,0.0,
popov,popov,0,0.0,,0,0.0,0.0,
левис,левис,0,0.0,,0,0.0,0.0,
воєнним,воєн,0,0.0,,0,0.0,0.0,
fomo,fomo,0,0.0,,0,0.0,0.0,
say,say,0,0.0,,0,0.0,0.0,
ящщьфклуе,ящщьфклу,0,0.0,,0,0.0,0.0,
панк,панк,0,0.0,,0,0.0,0.0,
nastiagi29,nastiagi29,0,0.0,,0,0.0,0.0,
дрип,дрип,0,0.0,,0,0.0,0.0,
class,class,0,0.0,,0,0.0,0.0,
karentina,karentina,0,0.0,,0,0.0,0.0,
промокод,промокод,0,0.0,,0,0.0,0.0,
115,115,0,0.0,,0,0.0,0.0,
горе,гор,0,0.0,,0,0.0,0.0,
блатосфера,блатосфер,0,0.0,,0,0.0,0.0,
анджелес,анджелес,0,0.0,,0,0.0,0.0,
corpse,corpse,0,0.0,,0,0.0,0.0,
горка,горк,0,0.0,,0,0.0,0.0,
manto,manto,0,0.0,,0,0.0,0.0,
туристическая,туристическ,0,0.0,,0,0.0,0.0,
модное,модн,0,0.0,,0,0.0,0.0,
animals,animals,0,0.0,,0,0.0,0.0,
хонда,хонд,0,0.0,,0,0.0,0.0,
clothing,clothing,0,0.0,,0,0.0,0.0,
pearl,pearl,0,0.0,,0,0.0,0.0,
fct,fct,0,0.0,,0,0.0,0.0,
ппо,ппо,0,0.0,,0,0.0,0.0,
легион,легион,0,0.0,,0,0.0,0.0,
milwale,milwale,0,0.0,,0,0.0,0.0,
viper,viper,0,0.0,,0,0.0,0.0,
саббат,саббат,0,0.0,,0,0.0,0.0,
ейсік,ейсік,0,0.0,,0,0.0,0.0,
hmp,hmp,0,0.0,,0,0.0,0.0,
kuroprova,kuroprova,0,0.0,,0,0.0,0.0,
nonsense,nonsense,0,0.0,,0,0.0,0.0,
розмір,розмір,0,0.0,,0,0.0,0.0,
снайпер,снайпер,0,0.0,,0,0.0,0.0,
ріод,ріод,0,0.0,,0,0.0,0.0,
рентген,рентг,0,0.0,,0,0.0,0.0,
ленинград,ленинград,0,0.0,,0,0.0,0.0,
poizon,poizon,0,0.0,,0,0.0,0.0,
шторм,шторм,0,0.0,,0,0.0,0.0,
бойцовский,бойцовск,0,0.0,,0,0.0,0.0,
лемсад,лемсад,0,0.0,,0,0.0,0.0,
милитарист,милитарист,0,0.0,,0,0.0,0.0,
painkiller,painkiller,0,0.0,,0,0.0,0.0,
antaeus,antaeus,0,0.0,,0,0.0,0.0,
сорт,сорт,0,0.0,,0,0.0,0.0,
cropp,cropp,1,0.0,,0,0.0,0.0,
м8л8тх,м8л8тх,0,0.0,,0,0.0,0.0,
hot,hot,0,0.0,,0,0.0,0.0,
дарксайд,дарксайд,0,0.0,,0,0.0,0.0,
never,never,0,0.0,,0,0.0,0.0,
jesus,jesus,0,0.0,,0,0.0,0.0,
jefies,jefies,0,0.0,,0,0.0,0.0,
японском,японск,0,0.0,,0,0.0,0.0,
yon,yon,0,0.0,,0,0.0,0.0,
велюрові,велюрові,0,0.0,,0,0.0,0.0,
подвійний,подвійн,0,0.0,,0,0.0,0.0,
playboy,playboy,0,0.0,,0,0.0,0.0,
івано,іван,0,0.0,,0,0.0,0.0,
she,she,0,0.0,,0,0.0,0.0,
мамина,мамин,0,0.0,,0,0.0,0.0,
organism,organism,0,0.0,,0,0.0,0.0,
team,team,0,0.0,,0,0.0,0.0,
defenders,defenders,0,0.0,,0,0.0,0.0,
базука,базук,0,0.0,,0,0.0,0.0,
ред,ред,0,0.0,,0,0.0,0.0,
fapvawe,fapvawe,0,0.0,,0,0.0,0.0,
здание,здан,0,0.0,,0,0.0,0.0,
national,national,0,0.0,,0,0.0,0.0,
джоджо,джодж,0,0.0,,0,0.0,0.0,
hobi,hobi,0,0.0,,0,0.0,0.0,
слипкнот,слипкнот,0,0.0,,0,0.0,0.0,
акула,акул,0,0.0,,0,0.0,0.0,
inavi,inavi,0,0.0,,0,0.0,0.0,
chaotic,chaotic,0,0.0,,0,0.0,0.0,
гордон,гордон,0,0.0,,0,0.0,0.0,
till,till,0,0.0,,0,0.0,0.0,
босяк,босяк,0,0.0,,0,0.0,0.0,
сайт,сайт,10,1.0,10.0,0,0.0,0.0,
volcom,volcom,0,0.0,,0,0.0,0.0,
цивільний,цивільн,0,0.0,,0,0.0,0.0,
барселона,барселон,0,0.0,,0,0.0,0.0,
kiev,kiev,0,0.0,,0,0.0,0.0,
архангел,архангел,0,0.0,,0,0.0,0.0,
utopia,utopia,0,0.0,,0,0.0,0.0,
пькомони,пькомон,0,0.0,,0,0.0,0.0,
farinhate,farinhate,0,0.0,,0,0.0,0.0,
символіка,символік,0,0.0,,0,0.0,0.0,
mandryinua,mandryinua,0,0.0,,0,0.0,0.0,
foxtrot,foxtrot,0,0.0,,0,0.0,0.0,
vetements,vetements,0,0.0,,0,0.0,0.0,
есирский,есирск,0,0.0,,0,0.0,0.0,
есенин,есенин,0,0.0,,0,0.0,0.0,
spqr,spqr,0,0.0,,0,0.0,0.0,
captain,captain,0,0.0,,0,0.0,0.0,
південь,півден,0,0.0,,0,0.0,0.0,
костюм,костюм,0,0.0,,0,0.0,0.0,
хотел,хотел,0,0.0,,0,0.0,0.0,
pla4,pla4,0,0.0,,0,0.0,0.0,
виробників,виробників,0,0.0,,0,0.0,0.0,
amphibious,amphibious,0,0.0,,0,0.0,0.0,
gone,gone,0,0.0,,0,0.0,0.0,
war,war,0,0.0,,0,0.0,0.0,
hardy,hardy,0,0.0,,0,0.0,0.0,
риотдивижн,риотдивижн,0,0.0,,0,0.0,0.0,
кольорові,кольорові,0,0.0,,0,0.0,0.0,
ohueno,ohueno,0,0.0,,0,0.0,0.0,
биз,биз,0,0.0,,0,0.0,0.0,
мотли,мотл,0,0.0,,0,0.0,0.0,
махач,махач,0,0.0,,0,0.0,0.0,
україніка,українік,0,0.0,,0,0.0,0.0,
плитоноска,плитоноск,0,0.0,,0,0.0,0.0,
rogeone,rogeone,0,0.0,,0,0.0,0.0,
polartec,polartec,0,0.0,,0,0.0,0.0,
stlv,stlv,0,0.0,,0,0.0,0.0,
ротації,ротації,0,0.0,,0,0.0,0.0,
тату,тат,0,0.0,,0,0.0,0.0,
peklotoys,peklotoys,0,0.0,,0,0.0,0.0,
роджер,роджер,0,0.0,,0,0.0,0.0,
рвб,рвб,0,0.0,,0,0.0,0.0,
таро,тар,1,0.0,,0,0.0,0.0,
матіно,матін,0,0.0,,0,0.0,0.0,
відьма,відьма,0,0.0,,0,0.0,0.0,
humanoid,humanoid,0,0.0,,0,0.0,0.0,
power,power,0,0.0,,0,0.0,0.0,
гот,гот,0,0.0,,0,0.0,0.0,
кокаголік,кокаголік,0,0.0,,0,0.0,0.0,
plaa4444,plaa4444,0,0.0,,0,0.0,0.0,
лінкін,лінкін,0,0.0,,0,0.0,0.0,
type,type,0,0.0,,0,0.0,0.0,
дівчат,дівчат,1,0.0,,0,0.0,0.0,
штурмовик,штурмовик,0,0.0,,0,0.0,0.0,
приколами,прикол,0,0.0,,0,0.0,0.0,
дню,дню,0,0.0,,0,0.0,0.0,
studio,studio,0,0.0,,0,0.0,0.0,
crdpy,crdpy,0,0.0,,0,0.0,0.0,
буддизм,буддизм,0,0.0,,0,0.0,0.0,
premiata,premiata,0,0.0,,0,0.0,0.0,
cool,cool,0,0.0,,0,0.0,0.0,
fromus,fromus,0,0.0,,0,0.0,0.0,
originals,originals,0,0.0,,0,0.0,0.0,
memento,memento,0,0.0,,0,0.0,0.0,
флиску,флиск,0,0.0,,0,0.0,0.0,
леопардовым,леопардов,0,0.0,,0,0.0,0.0,
mortar,mortar,0,0.0,,0,0.0,0.0,
blade,blade,0,0.0,,0,0.0,0.0,
шуршат,шуршат,0,0.0,,0,0.0,0.0,
everlast,everlast,0,0.0,,0,0.0,0.0,
кріплення,кріплен,3,0.0,,0,0.0,0.0,
split,split,0,0.0,,0,0.0,0.0,
партсоуг,партсоуг,0,0.0,,0,0.0,0.0,
ссо,ссо,2,0.0,,0,0.0,0.0,
американский,американск,0,0.0,,0,0.0,0.0,
баландрау,баландра,0,0.0,,0,0.0,0.0,
brash,brash,0,0.0,,0,0.0,0.0,
kramatan,kramatan,0,0.0,,0,0.0,0.0,
trace,trace,0,0.0,,0,0.0,0.0,
farfieworldwide,farfieworldwide,0,0.0,,0,0.0,0.0,
манто,мант,0,0.0,,0,0.0,0.0,
labe,labe,0,0.0,,0,0.0,0.0,
outfit,outfit,0,0.0,,0,0.0,0.0,
surroundclo,surroundclo,0,0.0,,0,0.0,0.0,
хлопка,хлопк,0,0.0,,0,0.0,0.0,
noise,noise,0,0.0,,0,0.0,0.0,
taboo,taboo,0,0.0,,0,0.0,0.0,
виктория,виктор,0,0.0,,0,0.0,0.0,
adam,adam,0,0.0,,0,0.0,0.0,
рыночные,рыночн,0,0.0,,0,0.0,0.0,
написом,напис,0,0.0,,0,0.0,0.0,
перснів,перснів,0,0.0,,0,0.0,0.0,
адидас,адидас,1,0.0,,0,0.0,0.0,
водій,воді,0,0.0,,0,0.0,0.0,
эдисон,эдисон,0,0.0,,0,0.0,0.0,
merchandise,merchandise,0,0.0,,0,0.0,0.0,
смн,смн,0,0.0,,0,0.0,0.0,
нірвана,нірван,0,0.0,,0,0.0,0.0,
трапстар,трапстар,0,0.0,,0,0.0,0.0,
ошбр,ошбр,0,0.0,,0,0.0,0.0,
wiking,wiking,0,0.0,,0,0.0,0.0,
аутсайдер,аутсайдер,0,0.0,,0,0.0,0.0,
amarth,amarth,0,0.0,,0,0.0,0.0,
дастером,дастер,0,0.0,,0,0.0,0.0,
франківськ,франківськ,0,0.0,,0,0.0,0.0,
мальборо,мальбор,0,0.0,,0,0.0,0.0,
shop,shop,3,0.0,,0,0.0,0.0,
стікери,стікер,0,0.0,,0,0.0,0.0,
mdva,mdva,0,0.0,,0,0.0,0.0,
pullover,pullover,0,0.0,,0,0.0,0.0,
accept,accept,0,0.0,,0,0.0,0.0,
беня,бен,0,0.0,,0,0.0,0.0,
танками,танк,0,0.0,,0,0.0,0.0,
стусі,стусі,0,0.0,,0,0.0,0.0,
настоящая,настоя,0,0.0,,0,0.0,0.0,
beautiful,beautiful,0,0.0,,0,0.0,0.0,
джинсовая,джинсов,0,0.0,,0,0.0,0.0,
forest,forest,0,0.0,,0,0.0,0.0,
сармікс,сармікс,0,0.0,,0,0.0,0.0,
militarist,militarist,0,0.0,,0,0.0,0.0,
bavna,bavna,0,0.0,,0,0.0,0.0,
vovkulak,vovkulak,0,0.0,,0,0.0,0.0,
scream,scream,0,0.0,,0,0.0,0.0,
horna,horna,0,0.0,,0,0.0,0.0,
азовсталь,азовстал,0,0.0,,0,0.0,0.0,
park,park,0,0.0,,0,0.0,0.0,
скандинавський,скандинавськ,0,0.0,,0,0.0,0.0,
націоналістична,націоналістичн,0,0.0,,0,0.0,0.0,
заїбався,заїбав,0,0.0,,0,0.0,0.0,
vsi,vsi,0,0.0,,0,0.0,0.0,
липучці,липучці,0,0.0,,0,0.0,0.0,
точка,точк,0,0.0,,0,0.0,0.0,
трьохнитка,трьохнитк,0,0.0,,0,0.0,0.0,
peep,peep,0,0.0,,0,0.0,0.0,
малыш,малыш,0,0.0,,0,0.0,0.0,
генерал,генера,0,0.0,,0,0.0,0.0,
пошиття,пошитт,0,0.0,,0,0.0,0.0,
америки,америк,1,0.0,,0,0.0,0.0,
pterowear,pterowear,0,0.0,,0,0.0,0.0,
moonward,moonward,0,0.0,,0,0.0,0.0,
marilyn,marilyn,0,0.0,,0,0.0,0.0,
apache,apache,1,0.0,,0,0.0,0.0,
где,где,0,0.0,,0,0.0,0.0,
domonte,domonte,0,0.0,,0,0.0,0.0,
cloak,cloak,0,0.0,,0,0.0,0.0,
evisu,evisu,0,0.0,,0,0.0,0.0,
nowhere,nowhere,0,0.0,,0,0.0,0.0,
hatecult,hatecult,0,0.0,,0,0.0,0.0,
qwertee,qwertee,0,0.0,,0,0.0,0.0,
яскраво,яскрав,0,0.0,,0,0.0,0.0,
azovstal,azovstal,0,0.0,,0,0.0,0.0,
suicideboys,suicideboys,0,0.0,,0,0.0,0.0,
parkway,parkway,0,0.0,,0,0.0,0.0,
подол,подол,0,0.0,,0,0.0,0.0,
ufc,ufc,0,0.0,,0,0.0,0.0,
норд,норд,2,0.0,,0,0.0,0.0,
greasy,greasy,0,0.0,,0,0.0,0.0,
svetogor,svetogor,0,0.0,,0,0.0,0.0,
bershka,bershka,0,0.0,,0,0.0,0.0,
vvhy,vvhy,0,0.0,,0,0.0,0.0,
golyarnya,golyarnya,0,0.0,,0,0.0,0.0,
хлопця,хлопт^,0,0.0,,0,0.0,0.0,
був,був,0,0.0,,0,0.0,0.0,
kasta,kasta,0,0.0,,0,0.0,0.0,
wave,wave,0,0.0,,0,0.0,0.0,
список,список,0,0.0,,0,0.0,0.0,
флажков,флажк,0,0.0,,0,0.0,0.0,
цуід,цуід,0,0.0,,0,0.0,0.0,
culture,culture,0,0.0,,0,0.0,0.0,
tear,tear,0,0.0,,0,0.0,0.0,
zakolot,zakolot,0,0.0,,0,0.0,0.0,
katelab,katelab,0,0.0,,0,0.0,0.0,
love,love,0,0.0,,0,0.0,0.0,
three,three,0,0.0,,0,0.0,0.0,
боги,бог,2,1.0,50.0,0,0.0,0.0,
1654,1654,0,0.0,,0,0.0,0.0,
чугайстер,чугайстер,0,0.0,,0,0.0,0.0,
тор,тор,0,0.0,,0,0.0,0.0,
онлайн,онлайн,0,0.0,,0,0.0,0.0,
молли,молл,0,0.0,,0,0.0,0.0,
броник,броник,0,0.0,,0,0.0,0.0,
харди,хард,0,0.0,,0,0.0,0.0,
скалолазания,скалолазан,0,0.0,,0,0.0,0.0,
999,999,0,0.0,,0,0.0,0.0,
запорожье,запорож,0,0.0,,0,0.0,0.0,
active,active,0,0.0,,0,0.0,0.0,
ариана,ариа,0,0.0,,0,0.0,0.0,
колорс,колорс,0,0.0,,0,0.0,0.0,
p1sun,p1sun,0,0.0,,0,0.0,0.0,
одеса,одес,0,0.0,,0,0.0,0.0,
душніла,душніл,0,0.0,,0,0.0,0.0,
єгерської,єгерської,0,0.0,,0,0.0,0.0,
borgir,borgir,0,0.0,,0,0.0,0.0,
рунік,рунік,0,0.0,,0,0.0,0.0,
whyme,whyme,0,0.0,,0,0.0,0.0,
хоругва,хоругв,1,0.0,,0,0.0,0.0,
orvientte,orvientte,0,0.0,,0,0.0,0.0,
undersoulwear,undersoulwear,0,0.0,,0,0.0,0.0,
мультикет,мультикет,0,0.0,,0,0.0,0.0,
серденько,серденьк,0,0.0,,0,0.0,0.0,
sixtynine,sixtynine,0,0.0,,0,0.0,0.0,
gorgane,gorgane,0,0.0,,0,0.0,0.0,
ssairweb,ssairweb,0,0.0,,0,0.0,0.0,
дизель,дизел,0,0.0,,0,0.0,0.0,
world,world,1,0.0,,0,0.0,0.0,
флагмастер,флагмастер,0,0.0,,0,0.0,0.0,
hugo,hugo,0,0.0,,0,0.0,0.0,
mottino,mottino,0,0.0,,0,0.0,0.0,
збройних,збройн,0,0.0,,0,0.0,0.0,
нет,нет,0,0.0,,0,0.0,0.0,
massimo,massimo,0,0.0,,0,0.0,0.0,
иероглифами,иероглиф,0,0.0,,0,0.0,0.0,
щиті,щиті,0,0.0,,0,0.0,0.0,
camload,camload,0,0.0,,0,0.0,0.0,
комбат,комбат,0,0.0,,0,0.0,0.0,
gig,gig,0,0.0,,0,0.0,0.0,
фасад,фасад,0,0.0,,0,0.0,0.0,
fashionstyle,fashionstyle,0,0.0,,0,0.0,0.0,
рекрут,рекрут,0,0.0,,0,0.0,0.0,
змінює,змінює,0,0.0,,0,0.0,0.0,
bullet,bullet,0,0.0,,0,0.0,0.0,
парні,парні,0,0.0,,0,0.0,0.0,
провокатор,провокатор,0,0.0,,0,0.0,0.0,
cyberpunk,cyberpunk,0,0.0,,0,0.0,0.0,
maika,maika,0,0.0,,0,0.0,0.0,
jungkook,jungkook,0,0.0,,0,0.0,0.0,
подростковая,подростков,0,0.0,,0,0.0,0.0,
darkthrone,darkthrone,0,0.0,,0,0.0,0.0,
змейке,змейк,0,0.0,,0,0.0,0.0,
джогери,джогер,1,0.0,,0,0.0,0.0,
ххл,ххл,0,0.0,,0,0.0,0.0,
христианский,христианск,0,0.0,,0,0.0,0.0,
prapor,prapor,0,0.0,,0,0.0,0.0,
гроуп,гроуп,0,0.0,,0,0.0,0.0,
puppets,puppets,0,0.0,,0,0.0,0.0,
женская,женск,11,0.0,,0,0.0,0.0,
токио,ток,0,0.0,,0,0.0,0.0,
птушкин,птушкин,0,0.0,,0,0.0,0.0,
