word,stem,clicks_before,conversions_before,CVR_before_%,clicks_after,conversions_after,CVR_after_%,cost_after,p_value_decline
vika,vika,0,0.0,,0,0.0,,0.0,
националистическая,националистическ,0,0.0,,0,0.0,,0.0,
ь8д8ер,ь8д8ер,0,0.0,,0,0.0,,0.0,
oaf,oaf,0,0.0,,0,0.0,,0.0,
ріжками,ріжкам,0,0.0,,0,0.0,,0.0,
плотная,плотн,0,0.0,,0,0.0,,0.0,
araman,araman,0,0.0,,0,0.0,,0.0,
вышиванка,вышиванк,0,0.0,,0,0.0,,0.0,
мають,мают,0,0.0,,0,0.0,,0.0,
рыбий,рыб,0,0.0,,0,0.0,,0.0,
portal,portal,0,0.0,,0,0.0,,0.0,
hibrand,hibrand,0,0.0,,0,0.0,,0.0,
dsquared2,dsquared2,0,0.0,,0,0.0,,0.0,
gart,gart,2,0.0,0.0,0,0.0,,0.0,
омега,омег,0,0.0,,0,0.0,,0.0,
графит,граф,0,0.0,,0,0.0,,0.0,
відро,відро,0,0.0,,0,0.0,,0.0,
львов,львов,0,0.0,,0,0.0,,0.0,
oceanclo,oceanclo,0,0.0,,0,0.0,,0.0,
киев,ки,0,0.0,,0,0.0,,0.0,
чернівці,чернівці,0,0.0,,0,0.0,,0.0,
повісити,повісит,0,0.0,,0,0.0,,0.0,
мотанка,мотанк,1,0.0,0.0,0,0.0,,0.0,
вертемберг,вертемберг,0,0.0,,0,0.0,,0.0,
sport,sport,0,0.0,,0,0.0,,0.0,
гwear,гwеар,0,0.0,,0,0.0,,0.0,
зброю,збро,0,0.0,,0,0.0,,0.0,
манескин,манескин,0,0.0,,0,0.0,,0.0,
sonic24,sonic24,0,0.0,,0,0.0,,0.0,
ethik,ethik,0,0.0,,0,0.0,,0.0,
parkway,parkway,0,0.0,,0,0.0,,0.0,
plain,plain,0,0.0,,0,0.0,,0.0,
сва,сва,0,0.0,,0,0.0,,0.0,
націоналіста,націоналіст,0,0.0,,0,0.0,,0.0,
штант,штант,0,0.0,,0,0.0,,0.0,
наталі,наталі,0,0.0,,0,0.0,,0.0,
теч,теч,0,0.0,,0,0.0,,0.0,
acoola,acoola,0,0.0,,0,0.0,,0.0,
эмпт,эмпт,0,0.0,,0,0.0,,0.0,
lynx,lynx,0,0.0,,0,0.0,,0.0,
cupage,cupage,0,0.0,,0,0.0,,0.0,
road,road,0,0.0,,0,0.0,,0.0,
jordan,jordan,0,0.0,,0,0.0,,0.0,
луганська,луганськ,0,0.0,,0,0.0,,0.0,
birds,birds,0,0.0,,0,0.0,,0.0,
nation,nation,0,0.0,,0,0.0,,0.0,
бимбо,бимб,0,0.0,,0,0.0,,0.0,
loqiemean,loqiemean,0,0.0,,0,0.0,,0.0,
alternative,alternative,0,0.0,,0,0.0,,0.0,
пуловер,пуловер,0,0.0,,0,0.0,,0.0,
новинки,новинк,0,0.0,,0,0.0,,0.0,
horror,horror,0,0.0,,0,0.0,,0.0,
длина,длин,0,0.0,,0,0.0,,0.0,
бед,бед,0,0.0,,0,0.0,,0.0,
ибис,ибис,0,0.0,,0,0.0,,0.0,
sb21,sb21,0,0.0,,0,0.0,,0.0,
airhub,airhub,0,0.0,,0,0.0,,0.0,
mortum,mortum,0,0.0,,0,0.0,,0.0,
фалг,фалг,0,0.0,,0,0.0,,0.0,
плед,плед,0,0.0,,0,0.0,,0.0,
трофім,трофім,0,0.0,,0,0.0,,0.0,
amenra,amenra,0,0.0,,0,0.0,,0.0,
крепить,креп,0,0.0,,0,0.0,,0.0,
сварщик,сварщик,0,0.0,,0,0.0,,0.0,
петро,петр,0,0.0,,0,0.0,,0.0,
циферблат,циферблат,0,0.0,,0,0.0,,0.0,
балак,балак,0,0.0,,0,0.0,,0.0,
threadfast,threadfast,0,0.0,,0,0.0,,0.0,
solovey,solovey,0,0.0,,0,0.0,,0.0,
талісман,талісма,0,0.0,,0,0.0,,0.0,
tentacles,tentacles,0,0.0,,0,0.0,,0.0,
домашні,домашні,0,0.0,,0,0.0,,0.0,
ск8,ск8,0,0.0,,0,0.0,,0.0,
nner,nner,0,0.0,,0,0.0,,0.0,
notaboo,notaboo,0,0.0,,0,0.0,,0.0,
originals,originals,0,0.0,,0,0.0,,0.0,
noize,noize,0,0.0,,0,0.0,,0.0,
траур,траур,0,0.0,,0,0.0,,0.0,
yeezy,yeezy,0,0.0,,0,0.0,,0.0,
лінія,лінія,0,0.0,,0,0.0,,0.0,
пуленбір,пуленбір,0,0.0,,0,0.0,,0.0,
найкращі,найкращі,0,0.0,,0,0.0,,0.0,
бажане,бажан,0,0.0,,0,0.0,,0.0,
favorite,favorite,0,0.0,,0,0.0,,0.0,
garments,garments,0,0.0,,0,0.0,,0.0,
клеш,клеш,0,0.0,,0,0.0,,0.0,
crimea,crimea,0,0.0,,0,0.0,,0.0,
слаксы,слакс,0,0.0,,0,0.0,,0.0,
шмот,шмот,0,0.0,,0,0.0,,0.0,
carson,carson,0,0.0,,0,0.0,,0.0,
fallout,fallout,0,0.0,,0,0.0,,0.0,
капель,капел,0,0.0,,0,0.0,,0.0,
solid,solid,0,0.0,,0,0.0,,0.0,
ochi,ochi,0,0.0,,0,0.0,,0.0,
civarize,civarize,0,0.0,,0,0.0,,0.0,
kims,kims,0,0.0,,0,0.0,,0.0,
eyelets,eyelets,0,0.0,,0,0.0,,0.0,
deliverance,deliverance,0,0.0,,0,0.0,,0.0,
оргазм,оргазм,0,0.0,,0,0.0,,0.0,
креатив,креат,0,0.0,,0,0.0,,0.0,
head,head,1,0.0,0.0,0,0.0,,0.0,
систем,сист,0,0.0,,0,0.0,,0.0,
diaries,diaries,0,0.0,,0,0.0,,0.0,
грузинской,грузинск,0,0.0,,0,0.0,,0.0,
cthulhu,cthulhu,0,0.0,,0,0.0,,0.0,
nin,nin,0,0.0,,0,0.0,,0.0,
siluet,siluet,0,0.0,,0,0.0,,0.0,
kidill,kidill,0,0.0,,0,0.0,,0.0,
эдж,эдж,0,0.0,,0,0.0,,0.0,
sumwon,sumwon,0,0.0,,0,0.0,,0.0,
blood,blood,0,0.0,,0,0.0,,0.0,
джесси,джесс,0,0.0,,0,0.0,,0.0,
burton,burton,0,0.0,,0,0.0,,0.0,
болен,бол,0,0.0,,0,0.0,,0.0,
alexander,alexander,0,0.0,,0,0.0,,0.0,
ярмак,ярмак,0,0.0,,0,0.0,,0.0,
ремінь,ремін,0,0.0,,0,0.0,,0.0,
mainless,mainless,0,0.0,,0,0.0,,0.0,
львів,львів,1,0.0,0.0,0,0.0,,0.0,
зипкп,зипкп,0,0.0,,0,0.0,,0.0,
лестер,лестер,0,0.0,,0,0.0,,0.0,
warcraft,warcraft,0,0.0,,0,0.0,,0.0,
7skystore,7skystore,0,0.0,,0,0.0,,0.0,
cher,cher,0,0.0,,0,0.0,,0.0,
писок,писок,0,0.0,,0,0.0,,0.0,
клятва,клятв,0,0.0,,0,0.0,,0.0,
nichogo,nichogo,1,0.0,0.0,0,0.0,,0.0,
raggtop,raggtop,0,0.0,,0,0.0,,0.0,
абьюз,абьюз,0,0.0,,0,0.0,,0.0,
classic,classic,0,0.0,,0,0.0,,0.0,
майкасофт,майкасофт,0,0.0,,0,0.0,,0.0,
dota,dota,0,0.0,,0,0.0,,0.0,
wampire,wampire,0,0.0,,0,0.0,,0.0,
cropp,cropp,6,0.0,0.0,0,0.0,,0.0,
ogon,ogon,0,0.0,,0,0.0,,0.0,
goblin,goblin,0,0.0,,0,0.0,,0.0,
reebok,reebok,0,0.0,,0,0.0,,0.0,
femme,femme,0,0.0,,0,0.0,,0.0,
веган,вега,0,0.0,,0,0.0,,0.0,
akkad,akkad,0,0.0,,0,0.0,,0.0,
stk,stk,0,0.0,,0,0.0,,0.0,
кровосток,кровосток,0,0.0,,0,0.0,,0.0,
infyb,infyb,0,0.0,,0,0.0,,0.0,
рекс,рекс,0,0.0,,0,0.0,,0.0,
ветеран,ветера,0,0.0,,0,0.0,,0.0,
escudo,escudo,0,0.0,,0,0.0,,0.0,
рубчинский,рубчинск,0,0.0,,0,0.0,,0.0,
bbb,bbb,0,0.0,,0,0.0,,0.0,
forealsket,forealsket,0,0.0,,0,0.0,,0.0,
sabotage,sabotage,0,0.0,,0,0.0,,0.0,
молящегося,моля,0,0.0,,0,0.0,,0.0,
добрякова,добряков,0,0.0,,0,0.0,,0.0,
чернігів,чернігів,0,0.0,,0,0.0,,0.0,
fainy,fainy,0,0.0,,0,0.0,,0.0,
morgenshtern,morgenshtern,0,0.0,,0,0.0,,0.0,
бамбук,бамбук,0,0.0,,0,0.0,,0.0,
like,like,0,0.0,,0,0.0,,0.0,
20471120,20471120,0,0.0,,0,0.0,,0.0,
trepaneringsritualen,trepaneringsritualen,0,0.0,,0,0.0,,0.0,
троещина,троещин,0,0.0,,0,0.0,,0.0,
кобейн,кобейн,0,0.0,,0,0.0,,0.0,
cat,cat,0,0.0,,0,0.0,,0.0,
кікбоксингу,кікбоксинг,1,0.0,0.0,0,0.0,,0.0,
вельветові,вельветові,0,0.0,,0,0.0,,0.0,
бэйп,бэйп,0,0.0,,0,0.0,,0.0,
themadness,themadness,0,0.0,,0,0.0,,0.0,
терминатор,терминатор,0,0.0,,0,0.0,,0.0,
лук,лук,0,0.0,,0,0.0,,0.0,
chelsea,chelsea,0,0.0,,0,0.0,,0.0,
linamalina,linamalina,0,0.0,,0,0.0,,0.0,
styleclub,styleclub,0,0.0,,0,0.0,,0.0,
шаровари,шаровар,0,0.0,,0,0.0,,0.0,
літнє,літнє,0,0.0,,0,0.0,,0.0,
дівіжин,дівіжин,0,0.0,,0,0.0,,0.0,
кажана,кажа,0,0.0,,0,0.0,,0.0,
дивні,дивні,0,0.0,,0,0.0,,0.0,
тримачі,тримачі,0,0.0,,0,0.0,,0.0,
йобаний,йобан,0,0.0,,0,0.0,,0.0,
хортиця,хортит^,0,0.0,,0,0.0,,0.0,
бобка,бобк,0,0.0,,0,0.0,,0.0,
tally,tally,0,0.0,,0,0.0,,0.0,
президента,президент,0,0.0,,0,0.0,,0.0,
плотность,плотност,0,0.0,,0,0.0,,0.0,
totenkopf,totenkopf,0,0.0,,0,0.0,,0.0,
vladak,vladak,0,0.0,,0,0.0,,0.0,
років,років,0,0.0,,0,0.0,,0.0,
подільський,подільськ,0,0.0,,0,0.0,,0.0,
тренд,тренд,0,0.0,,0,0.0,,0.0,
мега,мег,0,0.0,,0,0.0,,0.0,
боріва,борів,0,0.0,,0,0.0,,0.0,
университет,университет,0,0.0,,0,0.0,,0.0,
siz,siz,0,0.0,,0,0.0,,0.0,
амири,амир,0,0.0,,0,0.0,,0.0,
борщ,борщ,0,0.0,,0,0.0,,0.0,
kingdom,kingdom,0,0.0,,0,0.0,,0.0,
літній,літній,0,0.0,,0,0.0,,0.0,
картина,картин,1,0.0,0.0,0,0.0,,0.0,
loft,loft,0,0.0,,0,0.0,,0.0,
фітнесу,фітнес,0,0.0,,0,0.0,,0.0,
гроза,гроз,0,0.0,,0,0.0,,0.0,
99s,99s,0,0.0,,0,0.0,,0.0,
смертных,смертн,0,0.0,,0,0.0,,0.0,
snoopy,snoopy,0,0.0,,0,0.0,,0.0,
чтобы,чтоб,0,0.0,,0,0.0,,0.0,
shyne,shyne,0,0.0,,0,0.0,,0.0,
варяг,варяг,0,0.0,,0,0.0,,0.0,
termit,termit,0,0.0,,0,0.0,,0.0,
фрівер,фрівер,0,0.0,,0,0.0,,0.0,
бензо,бенз,0,0.0,,0,0.0,,0.0,
loliparadise,loliparadise,0,0.0,,0,0.0,,0.0,
fugati,fugati,0,0.0,,0,0.0,,0.0,
клозес,клозес,0,0.0,,0,0.0,,0.0,
knack,knack,0,0.0,,0,0.0,,0.0,
feeling,feeling,0,0.0,,0,0.0,,0.0,
цьому,цьом,0,0.0,,0,0.0,,0.0,
varsity,varsity,0,0.0,,0,0.0,,0.0,
миллениал,миллениа,0,0.0,,0,0.0,,0.0,
maincast,maincast,0,0.0,,0,0.0,,0.0,
начосом,начос,0,0.0,,0,0.0,,0.0,
immortal,immortal,0,0.0,,0,0.0,,0.0,
пальмами,пальм,0,0.0,,0,0.0,,0.0,
cher17,cher17,0,0.0,,0,0.0,,0.0,
250,250,0,0.0,,0,0.0,,0.0,
бережет,бережет,0,0.0,,0,0.0,,0.0,
pgwear,pgwear,0,0.0,,0,0.0,,0.0,
диверсия,диверс,0,0.0,,0,0.0,,0.0,
метал,мета,1,0.0,0.0,0,0.0,,0.0,
alchemised,alchemised,0,0.0,,0,0.0,,0.0,
ревуть,ревут,0,0.0,,0,0.0,,0.0,
райдивижн,райдивижн,0,0.0,,0,0.0,,0.0,
психоделическая,психоделическ,0,0.0,,0,0.0,,0.0,
golf,golf,0,0.0,,0,0.0,,0.0,
secret,secret,0,0.0,,0,0.0,,0.0,
саітшот,саітшот,0,0.0,,0,0.0,,0.0,
пожарнику,пожарник,0,0.0,,0,0.0,,0.0,
gorgany,gorgany,0,0.0,,0,0.0,,0.0,
реп,реп,0,0.0,,0,0.0,,0.0,
бендеровский,бендеровск,0,0.0,,0,0.0,,0.0,
самурая,самур,1,0.0,0.0,0,0.0,,0.0,
родина,родин,0,0.0,,0,0.0,,0.0,
утяжках,утяжк,0,0.0,,0,0.0,,0.0,
review,review,0,0.0,,0,0.0,,0.0,
шафа,шаф,0,0.0,,0,0.0,,0.0,
vinden,vinden,0,0.0,,0,0.0,,0.0,
gift,gift,0,0.0,,0,0.0,,0.0,
девушек,девушек,1,0.0,0.0,0,0.0,,0.0,
обои,обо,0,0.0,,0,0.0,,0.0,
підписами,підпис,0,0.0,,0,0.0,,0.0,
брендовані,брендовані,0,0.0,,0,0.0,,0.0,
elysianclo,elysianclo,0,0.0,,0,0.0,,0.0,
dirty,dirty,0,0.0,,0,0.0,,0.0,
поварские,поварск,0,0.0,,0,0.0,,0.0,
носферату,носферат,0,0.0,,0,0.0,,0.0,
okvi,okvi,0,0.0,,0,0.0,,0.0,
broken,broken,0,0.0,,0,0.0,,0.0,
індастріз,індастріз,0,0.0,,0,0.0,,0.0,
напапири,напапир,0,0.0,,0,0.0,,0.0,
ukraini,ukraini,0,0.0,,0,0.0,,0.0,
daria,daria,0,0.0,,0,0.0,,0.0,
ме4,ме4,0,0.0,,0,0.0,,0.0,
сікрет,сікрет,0,0.0,,0,0.0,,0.0,
ultrakill,ultrakill,0,0.0,,0,0.0,,0.0,
красиві,красиві,0,0.0,,0,0.0,,0.0,
китай,кита,0,0.0,,0,0.0,,0.0,
хуманс,хуманс,0,0.0,,0,0.0,,0.0,
bsd,bsd,0,0.0,,0,0.0,,0.0,
оружием,оруж,0,0.0,,0,0.0,,0.0,
бланковый,бланков,0,0.0,,0,0.0,,0.0,
дощовик,дощовик,0,0.0,,0,0.0,,0.0,
стражи,страж,0,0.0,,0,0.0,,0.0,
scastone,scastone,0,0.0,,0,0.0,,0.0,
acw,acw,0,0.0,,0,0.0,,0.0,
shalt,shalt,0,0.0,,0,0.0,,0.0,
customwear,customwear,0,0.0,,0,0.0,,0.0,
гідазепам,гідазеп,0,0.0,,0,0.0,,0.0,
black,black,1,0.0,0.0,0,0.0,,0.0,
bunker,bunker,0,0.0,,0,0.0,,0.0,
futbolka,futbolka,0,0.0,,0,0.0,,0.0,
літо,літо,1,0.0,0.0,0,0.0,,0.0,
оливковая,оливков,0,0.0,,0,0.0,,0.0,
бігус,бігус,0,0.0,,0,0.0,,0.0,
island,island,1,0.0,0.0,0,0.0,,0.0,
vintagesport,vintagesport,0,0.0,,0,0.0,,0.0,
guards,guards,0,0.0,,0,0.0,,0.0,
solo,solo,0,0.0,,0,0.0,,0.0,
studio,studio,0,0.0,,0,0.0,,0.0,
local,local,0,0.0,,0,0.0,,0.0,
сворс,сворс,0,0.0,,0,0.0,,0.0,
prada,prada,0,0.0,,0,0.0,,0.0,
херсона,херсон,1,0.0,0.0,0,0.0,,0.0,
acidwear,acidwear,0,0.0,,0,0.0,,0.0,
кино,кин,0,0.0,,0,0.0,,0.0,
pms,pms,0,0.0,,0,0.0,,0.0,
sklep,sklep,0,0.0,,0,0.0,,0.0,
локмі,локмі,0,0.0,,0,0.0,,0.0,
одне,одн,0,0.0,,0,0.0,,0.0,
маляр,маляр,0,0.0,,0,0.0,,0.0,
smilo,smilo,0,0.0,,0,0.0,,0.0,
соул,соул,0,0.0,,0,0.0,,0.0,
знаменосец,знаменосец,0,0.0,,0,0.0,,0.0,
dracula,dracula,0,0.0,,0,0.0,,0.0,
sindicate,sindicate,0,0.0,,0,0.0,,0.0,
legenda,legenda,0,0.0,,0,0.0,,0.0,
ауе,ау,0,0.0,,0,0.0,,0.0,
bucks,bucks,0,0.0,,0,0.0,,0.0,
hart,hart,0,0.0,,0,0.0,,0.0,
національний,національн,0,0.0,,0,0.0,,0.0,
брендові,брендові,1,0.0,0.0,0,0.0,,0.0,
wrangler,wrangler,0,0.0,,0,0.0,,0.0,
printlab,printlab,0,0.0,,0,0.0,,0.0,
історію,історі,0,0.0,,0,0.0,,0.0,
uwear,uwear,0,0.0,,0,0.0,,0.0,
надії,надії,0,0.0,,0,0.0,,0.0,
hoodbyair,hoodbyair,0,0.0,,0,0.0,,0.0,
классные,классн,0,0.0,,0,0.0,,0.0,
cans,cans,0,0.0,,0,0.0,,0.0,
egyenes,egyenes,0,0.0,,0,0.0,,0.0,
тим,тим,0,0.0,,0,0.0,,0.0,
jul,jul,0,0.0,,0,0.0,,0.0,
брючні,брючні,0,0.0,,0,0.0,,0.0,
футболці,футболці,0,0.0,,0,0.0,,0.0,
dutch,dutch,0,0.0,,0,0.0,,0.0,
духом,дух,0,0.0,,0,0.0,,0.0,
транс,транс,0,0.0,,0,0.0,,0.0,
скинхедов,скинхед,0,0.0,,0,0.0,,0.0,
crazy,crazy,1,0.0,0.0,0,0.0,,0.0,
idols,idols,0,0.0,,0,0.0,,0.0,
betboom,betboom,0,0.0,,0,0.0,,0.0,
мтак,мтак,0,0.0,,0,0.0,,0.0,
мастурм,мастурм,0,0.0,,0,0.0,,0.0,
algodon,algodon,0,0.0,,0,0.0,,0.0,
почта,почт,0,0.0,,0,0.0,,0.0,
incognita,incognita,0,0.0,,0,0.0,,0.0,
енотом,енот,0,0.0,,0,0.0,,0.0,
lias,lias,0,0.0,,0,0.0,,0.0,
пуш,пуш,0,0.0,,0,0.0,,0.0,
орест,орест,0,0.0,,0,0.0,,0.0,
людина,людин,0,0.0,,0,0.0,,0.0,
дурію,дурі,0,0.0,,0,0.0,,0.0,
нацгвардії,нацгвардії,0,0.0,,0,0.0,,0.0,
abuse,abuse,0,0.0,,0,0.0,,0.0,
нефорская,нефорск,0,0.0,,0,0.0,,0.0,
traffic,traffic,0,0.0,,0,0.0,,0.0,
spirit,spirit,1,0.0,0.0,0,0.0,,0.0,
оленем,олен,0,0.0,,0,0.0,,0.0,
щур,щур,0,0.0,,0,0.0,,0.0,
named,named,0,0.0,,0,0.0,,0.0,
харьков,харьк,3,0.0,0.0,0,0.0,,0.0,
нюбеленс,нюбеленс,0,0.0,,0,0.0,,0.0,
кофті,кофті,0,0.0,,0,0.0,,0.0,
weekender,weekender,0,0.0,,0,0.0,,0.0,
stoner,stoner,0,0.0,,0,0.0,,0.0,
стафі,стафі,0,0.0,,0,0.0,,0.0,
майнкрафт,майнкрафт,0,0.0,,0,0.0,,0.0,
pko,pko,0,0.0,,0,0.0,,0.0,
лляні,лляні,1,0.0,0.0,0,0.0,,0.0,
страдивариус,страдивариус,0,0.0,,0,0.0,,0.0,
flagmaster,flagmaster,0,0.0,,0,0.0,,0.0,
асдс,асдс,0,0.0,,0,0.0,,0.0,
osok,osok,0,0.0,,0,0.0,,0.0,
rocktail,rocktail,0,0.0,,0,0.0,,0.0,
band,band,0,0.0,,0,0.0,,0.0,
fatale,fatale,0,0.0,,0,0.0,,0.0,
tears,tears,0,0.0,,0,0.0,,0.0,
стройнит,стройн,0,0.0,,0,0.0,,0.0,
hoboclub,hoboclub,0,0.0,,0,0.0,,0.0,
communism,communism,0,0.0,,0,0.0,,0.0,
чим,чим,0,0.0,,0,0.0,,0.0,
синій,сині,0,0.0,,0,0.0,,0.0,
vigoss,vigoss,0,0.0,,0,0.0,,0.0,
diadia,diadia,0,0.0,,0,0.0,,0.0,
doomshop,doomshop,0,0.0,,0,0.0,,0.0,
святослав,святосла,0,0.0,,0,0.0,,0.0,
фларед,фларед,0,0.0,,0,0.0,,0.0,
днс,днс,0,0.0,,0,0.0,,0.0,
face,face,0,0.0,,0,0.0,,0.0,
бармена,барм,0,0.0,,0,0.0,,0.0,
пафф,пафф,0,0.0,,0,0.0,,0.0,
fashionista,fashionista,0,0.0,,0,0.0,,0.0,
щарк,щарк,0,0.0,,0,0.0,,0.0,
смарт,смарт,0,0.0,,0,0.0,,0.0,
irony,irony,0,0.0,,0,0.0,,0.0,
act,act,0,0.0,,0,0.0,,0.0,
цена,цен,0,0.0,,0,0.0,,0.0,
oslo,oslo,0,0.0,,0,0.0,,0.0,
striped,striped,0,0.0,,0,0.0,,0.0,
синдикат,синдикат,0,0.0,,0,0.0,,0.0,
гарне,гарн,0,0.0,,0,0.0,,0.0,
goldie,goldie,0,0.0,,0,0.0,,0.0,
серця,серт^,0,0.0,,0,0.0,,0.0,
помидорами,помидор,0,0.0,,0,0.0,,0.0,
freak,freak,0,0.0,,0,0.0,,0.0,
halen,halen,0,0.0,,0,0.0,,0.0,
найк,найк,4,0.0,0.0,0,0.0,,0.0,
прикріпити,прикріпит,0,0.0,,0,0.0,,0.0,
котик,котик,0,0.0,,0,0.0,,0.0,
був,був,0,0.0,,0,0.0,,0.0,
choco,choco,0,0.0,,0,0.0,,0.0,
бойфренди,бойфренд,0,0.0,,0,0.0,,0.0,
скулшутеров,скулшутер,0,0.0,,0,0.0,,0.0,
signature,signature,0,0.0,,0,0.0,,0.0,
кузьма,кузьм,0,0.0,,0,0.0,,0.0,
міні,міні,0,0.0,,0,0.0,,0.0,
music,music,0,0.0,,0,0.0,,0.0,
фог,фог,1,0.0,0.0,0,0.0,,0.0,
medal,medal,0,0.0,,0,0.0,,0.0,
saebis,saebis,0,0.0,,0,0.0,,0.0,
календар,календар,0,0.0,,0,0.0,,0.0,
animalizm,animalizm,0,0.0,,0,0.0,,0.0,
лексі,лексі,0,0.0,,0,0.0,,0.0,
факто,факт,0,0.0,,0,0.0,,0.0,
flower,flower,0,0.0,,0,0.0,,0.0,
корсо,корс,0,0.0,,0,0.0,,0.0,
umon,umon,0,0.0,,0,0.0,,0.0,
авеню,авен,0,0.0,,0,0.0,,0.0,
urbanwear,urbanwear,0,0.0,,0,0.0,,0.0,
vollebak,vollebak,0,0.0,,0,0.0,,0.0,
донецькоі,донецькоі,0,0.0,,0,0.0,,0.0,
спирит,спир,0,0.0,,0,0.0,,0.0,
ftp,ftp,0,0.0,,0,0.0,,0.0,
суперземли,суперземл,0,0.0,,0,0.0,,0.0,
blessed,blessed,0,0.0,,0,0.0,,0.0,
codered,codered,0,0.0,,0,0.0,,0.0,
завжди,завжд,0,0.0,,0,0.0,,0.0,
divided,divided,0,0.0,,0,0.0,,0.0,
energy,energy,0,0.0,,0,0.0,,0.0,
body,body,0,0.0,,0,0.0,,0.0,
крим,крим,0,0.0,,0,0.0,,0.0,
бейби,бейб,0,0.0,,0,0.0,,0.0,
nash,nash,0,0.0,,0,0.0,,0.0,
magma,magma,0,0.0,,0,0.0,,0.0,
норс,норс,0,0.0,,0,0.0,,0.0,
берсерк,берсерк,1,0.0,0.0,0,0.0,,0.0,
мастерскам,мастерск,0,0.0,,0,0.0,,0.0,
montana,montana,0,0.0,,0,0.0,,0.0,
amc,amc,0,0.0,,0,0.0,,0.0,
supermade,supermade,0,0.0,,0,0.0,,0.0,
чорноволом,чорновол,0,0.0,,0,0.0,,0.0,
antwerp,antwerp,0,0.0,,0,0.0,,0.0,
дубно,дубн,0,0.0,,0,0.0,,0.0,
celine,celine,0,0.0,,0,0.0,,0.0,
змійці,змійці,0,0.0,,0,0.0,,0.0,
діляться,ділят,0,0.0,,0,0.0,,0.0,
гангстер,гангстер,3,0.0,0.0,0,0.0,,0.0,
левис,левис,3,0.0,0.0,0,0.0,,0.0,
леви,лев,0,0.0,,0,0.0,,0.0,
укрармор,укрармор,0,0.0,,0,0.0,,0.0,
monte,monte,0,0.0,,0,0.0,,0.0,
барбаріан,барбаріа,0,0.0,,0,0.0,,0.0,
капрі,капрі,0,0.0,,0,0.0,,0.0,
європи,європ,0,0.0,,0,0.0,,0.0,
shrike,shrike,0,0.0,,0,0.0,,0.0,
механикус,механикус,0,0.0,,0,0.0,,0.0,
164,164,0,0.0,,0,0.0,,0.0,
flared,flared,0,0.0,,0,0.0,,0.0,
kinida,kinida,0,0.0,,0,0.0,,0.0,
военторг,военторг,0,0.0,,0,0.0,,0.0,
моей,мо,0,0.0,,0,0.0,,0.0,
chicano,chicano,0,0.0,,0,0.0,,0.0,
ice,ice,0,0.0,,0,0.0,,0.0,
tiltless,tiltless,0,0.0,,0,0.0,,0.0,
sil,sil,0,0.0,,0,0.0,,0.0,
fall,fall,0,0.0,,0,0.0,,0.0,
анді,анді,0,0.0,,0,0.0,,0.0,
анатомическим,анатомическ,0,0.0,,0,0.0,,0.0,
guess,guess,0,0.0,,0,0.0,,0.0,
адрес,адрес,0,0.0,,0,0.0,,0.0,
байкерів,байкерів,0,0.0,,0,0.0,,0.0,
студио,студ,0,0.0,,0,0.0,,0.0,
jhoods,jhoods,0,0.0,,0,0.0,,0.0,
просторные,просторн,0,0.0,,0,0.0,,0.0,
tmbyme,tmbyme,0,0.0,,0,0.0,,0.0,
апатія,апаті,0,0.0,,0,0.0,,0.0,
militarist,militarist,0,0.0,,0,0.0,,0.0,
dresden,dresden,0,0.0,,0,0.0,,0.0,
levity,levity,0,0.0,,0,0.0,,0.0,
if0721,if0721,0,0.0,,0,0.0,,0.0,
рамонес,рамонес,0,0.0,,0,0.0,,0.0,
victoria,victoria,0,0.0,,0,0.0,,0.0,
сектору,сектор,0,0.0,,0,0.0,,0.0,
символика,символик,0,0.0,,0,0.0,,0.0,
sfera,sfera,0,0.0,,0,0.0,,0.0,
pearl,pearl,0,0.0,,0,0.0,,0.0,
tarkov,tarkov,0,0.0,,0,0.0,,0.0,
duty,duty,0,0.0,,0,0.0,,0.0,
shogun,shogun,0,0.0,,0,0.0,,0.0,
boohooman,boohooman,0,0.0,,0,0.0,,0.0,
кодзима,кодзим,0,0.0,,0,0.0,,0.0,
сорочки,сорочк,0,0.0,,0,0.0,,0.0,
remedy,remedy,0,0.0,,0,0.0,,0.0,
kasta,kasta,0,0.0,,0,0.0,,0.0,
nbhd,nbhd,0,0.0,,0,0.0,,0.0,
hooly,hooly,0,0.0,,0,0.0,,0.0,
cabanchicom,cabanchicom,0,0.0,,0,0.0,,0.0,
calisthenics,calisthenics,0,0.0,,0,0.0,,0.0,
sykes,sykes,1,0.0,0.0,0,0.0,,0.0,
одцепіця,одцепіт^,0,0.0,,0,0.0,,0.0,
евангелион,евангелион,0,0.0,,0,0.0,,0.0,
лють,лют,0,0.0,,0,0.0,,0.0,
михаилом,михаил,0,0.0,,0,0.0,,0.0,
москвою,москв,0,0.0,,0,0.0,,0.0,
единоборства,единоборств,0,0.0,,0,0.0,,0.0,
dagger,dagger,0,0.0,,0,0.0,,0.0,
мальборо,мальбор,0,0.0,,0,0.0,,0.0,
izzi,izzi,0,0.0,,0,0.0,,0.0,
холодноярської,холодноярської,0,0.0,,0,0.0,,0.0,
курган,курга,0,0.0,,0,0.0,,0.0,
void,void,0,0.0,,0,0.0,,0.0,
елис,елис,0,0.0,,0,0.0,,0.0,
свестон,свестон,0,0.0,,0,0.0,,0.0,
uppercot,uppercot,0,0.0,,0,0.0,,0.0,
