date,product_id,product_title,l1,clicks,cost,conversions
2026-08-11,gla_28383,"Прапор ""Одного разу під Херсоном""",прапори,1,5.51,0.0
2026-08-11,gla_33241,"Прапор ""Маршрутка""",прапори,1,41.51,0.0
2026-08-11,gla_28211,"Прапор ""Де посадка""",прапори,1,15.54,0.0
2026-08-11,gla_32156,Футболка unisex “Welcome to hell”,новинки,1,14.97,0.0
2026-08-11,gla_32133,Футболка unisex “Warrior”,чоловічий одяг,1,4.03,0.0
2026-08-11,gla_33182,"Прапор ""Гроза району""",прапори,1,2.25,0.0
2026-08-11,gla_29160,"Лонгслів ""Міномет""",чоловічий одяг,1,9.43,0.0
2026-08-12,gla_30751,"Прапор ""Камікадзе""",прапори,1,23.8,0.0
2026-08-12,gla_32073,Зіп-худі unisex “Warrior”,чоловічий одяг,5,23.59,0.0
2026-08-12,gla_32308,Футболка unisex “Welcome to hell”,жіночий одяг,1,12.59,0.0
2026-08-12,gla_28057,"Прапор ""Медик""",прапори,5,73.86,0.0
2026-08-12,gla_28560,"Футболка ""База""",чоловічий одяг,3,44.84,0.0
2026-08-12,gla_32051,Штани чоловічі спортивні широкі,новинки,7,81.4,0.0
2026-08-12,gla_28002,"Прапор ""Дрони ведуть""",прапори,1,23.48,0.0
2026-08-12,gla_32062,Штани чоловічі спортивні джогери,чоловічий одяг,2,15.35,0.0
2026-08-12,gla_29161,"Лонгслів ""Міномет""",чоловічий одяг,1,34.98,0.0
2026-08-12,gla_32134,Футболка unisex “Warrior”,чоловічий одяг,3,66.38,0.0
2026-08-12,gla_28397,"Прапор ""Історія""",прапори,1,3.19,0.0
2026-08-12,gla_33468,"Прапор ""Залізні побратими""",прапори,1,3.56,0.0
2026-08-12,gla_28253,"Прапор ""Звʼязок""",прапори,1,50.72,0.0
2026-08-12,gla_32052,Штани чоловічі спортивні широкі,новинки,7,27.27,0.0
2026-08-12,gla_32339,Футболка unisex “Arch of the Underworld”,жіночий одяг,1,8.63,0.0
2026-08-12,gla_32053,Штани чоловічі спортивні широкі,новинки,2,78.99,0.0
2026-08-12,gla_32189,Футболка unisex “Arch of the Underworld”,новинки,1,5.57,0.0
2026-08-12,gla_32279,Зіп-худі unisex “Arch of the Underworld”,жіночий одяг,1,5.8,0.0
2026-08-12,gla_27990,"Прапор ""За столом смерті""",прапори,1,30.54,0.0
2026-08-12,gla_27983,"Прапор ""П*зда п*дарам""",прапори,5,77.83,0.0
2026-08-12,gla_32072,Зіп-худі unisex “Warrior”,чоловічий одяг,1,6.07,0.0
2026-08-12,gla_28561,"Футболка ""База""",чоловічий одяг,1,25.83,0.0
2026-08-12,gla_33184,"Прапор ""На нулі""",прапори,3,23.16,0.0
2026-08-12,gla_32054,Штани чоловічі спортивні широкі,новинки,7,70.07,0.0
2026-08-12,gla_32074,Зіп-худі unisex “Warrior”,чоловічий одяг,2,9.76,0.0
2026-08-12,gla_33235,"Прапор ""Той самий вайб""",прапори,1,20.35,0.0
2026-08-12,gla_32196,"Футболка unisex ""Вампір""",чоловічий одяг,2,6.96,0.0
2026-08-12,gla_33226,"Прапор ""Вампір""",прапори,1,15.78,0.0
2026-08-12,gla_32060,Штани чоловічі спортивні джогери,чоловічий одяг,1,11.79,0.0
2026-08-12,gla_32277,Зіп-худі unisex “Arch of the Underworld”,жіночий одяг,1,2.51,0.0
2026-08-12,gla_28187,"Прапор ""FPV пілот""",прапори,2,20.62,0.0
2026-08-12,gla_28130,"Прапор ""Очі темряви""",прапори,1,1.23,0.0
2026-08-12,gla_33196,"Прапор ""Привіт від Богдани""",прапори,1,26.25,0.0
2026-08-12,gla_28381,"Прапор ""Одного разу під Запоріжжям""",прапори,2,47.47,0.0
2026-08-12,gla_28389,"Прапор ""Морпіхи""",прапори,1,25.98,0.0
2026-08-12,gla_32161,Футболка unisex “Welcome to hell”,чоловічий одяг,1,8.11,0.0
2026-08-12,gla_28559,"Футболка ""База""",чоловічий одяг,3,43.89,0.0
2026-08-12,gla_33510,"Прапор ""На виїзд""",прапори,1,26.71,0.0
2026-08-12,gla_32288,Зіп-худі unisex “Azazel”,жіночий одяг,1,5.93,0.0
2026-08-12,gla_28285,"Прапор ""Незламні""",прапори,1,8.07,0.0
2026-08-12,gla_32774,"Футболка unisex ""Вампір""",жіночий одяг,1,31.29,0.0
2026-08-12,gla_32247,Штани жіночі спортивні широкі,жіночий одяг,1,3.14,0.0
2026-08-12,gla_28375,"Прапор ""Одного разу під Харковом""",прапори,1,10.22,0.0
2026-08-12,gla_28395,"Прапор ""ДСНС""",прапори,1,7.02,0.0
2026-08-12,gla_32128,Футболка unisex “Warrior”,новинки,1,11.96,0.0
2026-08-12,gla_28558,"Футболка ""База""",чоловічий одяг,3,60.52,0.0
2026-08-12,gla_32109,Зіп-худі unisex “Azazel”,чоловічий одяг,1,3.61,0.0
2026-08-12,gla_28014,"Прапор ""Донбас""",прапори,3,28.25,0.0
2026-08-12,gla_32135,Футболка unisex “Warrior”,чоловічий одяг,2,14.9,0.0
2026-08-12,gla_32328,Футболка unisex “Garden of Bones”,жіночий одяг,1,12.81,0.0
2026-08-12,gla_29876,Комплект кріплення для прапора,аксесуари,4,9.0,0.0
2026-08-12,gla_32103,Зіп-худі unisex “Arch of the Underworld”,чоловічий одяг,2,10.04,0.0
2026-08-12,gla_32214,Світшот чоловічий “Welcome to hell”,новинки,1,3.51,0.0
2026-08-12,gla_32307,Футболка unisex “Welcome to hell”,жіночий одяг,1,3.91,0.0
2026-08-12,gla_32181,Футболка unisex “Garden of Bones”,новинки,1,12.11,0.0
2026-08-12,gla_33450,"Прапор ""Згідно з наказом""",прапори,3,26.09,0.0
2026-08-12,gla_28259,"Прапор ""Водій""",прапори,1,11.97,0.0
2026-08-12,gla_30710,"Прапор ""Баба Яга""",прапори,4,33.36,0.0
2026-08-12,gla_33205,"Прапор ""Стабік""",прапори,1,26.25,0.0
2026-08-12,gla_33241,"Прапор ""Маршрутка""",прапори,1,23.75,0.0
2026-08-12,gla_28211,"Прапор ""Де посадка""",прапори,1,30.96,0.0
2026-08-12,gla_32783,"Футболка unisex ""Вампір""",жіночий одяг,2,36.76,0.0
2026-08-12,gla_28156,"Прапор ""Місцевий""",прапори,2,45.94,0.0
2026-08-12,gla_32191,Футболка unisex “Arch of the Underworld”,новинки,1,13.15,0.0
2026-08-12,gla_32133,Футболка unisex “Warrior”,чоловічий одяг,6,57.49,0.0
2026-08-12,gla_33182,"Прапор ""Гроза району""",прапори,1,7.4,0.0
2026-08-13,gla_30751,"Прапор ""Камікадзе""",прапори,3,53.89,0.0
2026-08-13,gla_32308,Футболка unisex “Welcome to hell”,жіночий одяг,3,37.31,0.0
2026-08-13,gla_28057,"Прапор ""Медик""",прапори,1,3.08,0.0
2026-08-13,gla_28168,"Прапор ""Серебрянський ліс""",прапори,1,6.89,0.0
2026-08-13,gla_28560,"Футболка ""База""",чоловічий одяг,5,80.43,0.0
2026-08-13,gla_32051,Штани чоловічі спортивні широкі,новинки,10,106.11,0.0
2026-08-13,gla_32071,Зіп-худі unisex “Warrior”,чоловічий одяг,2,58.17,0.0
2026-08-13,gla_32226,Світшот чоловічий “Garden of Bones”,чоловічий одяг,1,11.6,0.0
2026-08-13,gla_32210,Світшот чоловічий “Warrior”,новинки,1,13.16,0.0
2026-08-13,gla_28050,"Прапор ""Тінь перемоги""",прапори,3,27.15,0.0
2026-08-13,gla_28225,"Прапор ""Привиди вогню""",прапори,1,8.47,0.0
2026-08-13,gla_28283,"Прапор ""Хижак""",прапори,1,76.89,0.0
2026-08-13,gla_32134,Футболка unisex “Warrior”,чоловічий одяг,2,40.3,0.0
2026-08-13,gla_32231,Світшот чоловічий “Arch of the Underworld”,чоловічий одяг,1,12.06,0.0
2026-08-13,gla_28385,"Прапор ""Винищувач""",прапори,1,8.08,0.0
2026-08-13,gla_28253,"Прапор ""Звʼязок""",прапори,1,26.98,0.0
2026-08-13,gla_32052,Штани чоловічі спортивні широкі,новинки,7,139.06,0.0
2026-08-13,gla_32053,Штани чоловічі спортивні широкі,новинки,3,70.77,0.0
2026-08-13,gla_28136,"Прапор ""Ловці Темряви""",прапори,1,7.18,0.0
2026-08-13,gla_32189,Футболка unisex “Arch of the Underworld”,новинки,1,40.38,0.0
2026-08-13,gla_27990,"Прапор ""За столом смерті""",прапори,1,6.5,0.0
2026-08-13,gla_32246,Штани жіночі спортивні широкі,жіночий одяг,1,8.36,0.0
2026-08-13,gla_27983,"Прапор ""П*зда п*дарам""",прапори,7,64.7,0.0
2026-08-13,gla_33199,"Прапор ""Мінометники""",прапори,2,65.82,0.0
2026-08-13,gla_32195,"Футболка unisex ""Вампір""",чоловічий одяг,1,27.27,0.0
2026-08-13,gla_28561,"Футболка ""База""",чоловічий одяг,7,58.22,0.0
2026-08-13,gla_33184,"Прапор ""На нулі""",прапори,1,11.41,0.0
2026-08-13,gla_32110,Зіп-худі unisex “Azazel”,чоловічий одяг,1,7.11,0.0
2026-08-13,gla_32130,Футболка unisex “Warrior”,новинки,1,6.06,0.0
2026-08-13,gla_32054,Штани чоловічі спортивні широкі,новинки,5,61.23,0.0
2026-08-13,gla_32194,"Футболка unisex ""Вампір""",чоловічий одяг,3,72.98,0.0
2026-08-13,gla_32993,"Прапор ""Лелека""",прапори,2,10.35,0.0
2026-08-13,gla_33235,"Прапор ""Той самий вайб""",прапори,1,9.34,0.0
2026-08-13,gla_32196,"Футболка unisex ""Вампір""",чоловічий одяг,3,46.55,0.0
2026-08-13,gla_33226,"Прапор ""Вампір""",прапори,2,0.44,0.0
2026-08-13,gla_30664,"Прапор ""Дорога на схід""",прапори,1,8.1,0.0
2026-08-13,gla_28130,"Прапор ""Очі темряви""",прапори,1,1.58,0.0
2026-08-13,gla_33196,"Прапор ""Привіт від Богдани""",прапори,2,21.36,0.0
2026-08-13,gla_28381,"Прапор ""Одного разу під Запоріжжям""",прапори,3,44.76,0.0
2026-08-13,gla_32161,Футболка unisex “Welcome to hell”,чоловічий одяг,2,9.65,0.0
2026-08-13,gla_28559,"Футболка ""База""",чоловічий одяг,2,4.83,1.0
2026-08-13,gla_32106,Зіп-худі unisex “Azazel”,чоловічий одяг,1,8.85,0.0
2026-08-13,gla_33442,"Прапор ""Шеф""",прапори,1,2.54,0.0
2026-08-13,gla_28287,"Прапор ""Між пеклом і домом""",прапори,2,15.28,0.0
2026-08-13,gla_32298,Футболка unisex “Azazel”,жіночий одяг,1,2.93,0.0
2026-08-13,gla_32344,Футболка unisex “Arch of the Underworld”,жіночий одяг,1,18.34,0.0
2026-08-13,gla_32774,"Футболка unisex ""Вампір""",жіночий одяг,1,10.94,0.0
2026-08-13,gla_32075,Зіп-худі unisex “Warrior”,чоловічий одяг,1,14.33,0.0
2026-08-13,gla_32247,Штани жіночі спортивні широкі,жіночий одяг,2,16.02,0.0
2026-08-13,gla_28375,"Прапор ""Одного разу під Харковом""",прапори,3,56.83,0.0
2026-08-13,gla_28395,"Прапор ""ДСНС""",прапори,3,28.05,0.0
2026-08-13,gla_28558,"Футболка ""База""",чоловічий одяг,4,16.95,0.0
2026-08-13,gla_28014,"Прапор ""Донбас""",прапори,1,0.79,0.0
2026-08-13,gla_32149,Футболка unisex “Azazel”,новинки,2,13.38,0.0
2026-08-13,gla_29876,Комплект кріплення для прапора,аксесуари,3,11.38,0.0
2026-08-13,gla_32103,Зіп-худі unisex “Arch of the Underworld”,чоловічий одяг,2,4.94,0.0
2026-08-13,gla_28144,"Прапор ""Механік""",прапори,2,15.23,0.0
2026-08-13,gla_32214,Світшот чоловічий “Welcome to hell”,новинки,2,5.73,0.0
2026-08-13,gla_30717,"Прапор ""Битва за життя""",прапори,2,9.09,0.0
2026-08-13,gla_32245,Штани жіночі спортивні широкі,жіночий одяг,1,1.0,0.0
2026-08-13,gla_33232,"Прапор ""Знайомство з пісюном""",прапори,1,34.11,0.0
2026-08-13,gla_33450,"Прапор ""Згідно з наказом""",прапори,4,124.3,0.0
2026-08-13,gla_33451,"Прапор ""Зелений спектр""",прапори,1,3.43,0.0
2026-08-13,gla_28008,"Прапор ""Донецьк""",прапори,2,57.88,0.0
2026-08-13,gla_32164,Футболка unisex “Tarot”,новинки,1,48.4,0.0
2026-08-13,gla_28259,"Прапор ""Водій""",прапори,1,8.94,0.0
2026-08-13,gla_30710,"Прапор ""Баба Яга""",прапори,1,5.92,0.0
2026-08-13,gla_33205,"Прапор ""Стабік""",прапори,3,9.13,0.0
2026-08-13,gla_28393,"Прапор ""Сапер""",прапори,1,2.41,0.0
2026-08-13,gla_32169,Футболка unisex “Tarot”,новинки,1,11.54,0.0
2026-08-13,gla_28077,"Прапор ""Життя""",прапори,1,8.3,0.0
2026-08-13,gla_28383,"Прапор ""Одного разу під Херсоном""",прапори,7,133.77,0.0
2026-08-13,gla_32154,Футболка unisex “Welcome to hell”,новинки,1,14.84,0.0
2026-08-13,gla_28211,"Прапор ""Де посадка""",прапори,1,11.2,0.0
2026-08-13,gla_32156,Футболка unisex “Welcome to hell”,новинки,1,15.44,1.0
2026-08-13,gla_32783,"Футболка unisex ""Вампір""",жіночий одяг,1,17.22,0.0
2026-08-13,gla_27995,"Прапор ""Воїн в полі""",прапори,1,9.75,0.0
2026-08-13,gla_28156,"Прапор ""Місцевий""",прапори,1,13.6,0.0
2026-08-13,gla_32133,Футболка unisex “Warrior”,чоловічий одяг,6,93.16,0.0
2026-08-13,gla_30309,"Прапор ""Армійська Авіація""",прапори,1,29.44,0.0
2026-08-13,gla_33182,"Прапор ""Гроза району""",прапори,3,34.42,0.0
2026-08-13,gla_32108,Зіп-худі unisex “Azazel”,чоловічий одяг,2,21.73,0.0
2026-08-14,gla_30751,"Прапор ""Камікадзе""",прапори,2,19.49,0.5
2026-08-14,gla_32073,Зіп-худі unisex “Warrior”,чоловічий одяг,3,31.56,0.0
2026-08-14,gla_32308,Футболка unisex “Welcome to hell”,жіночий одяг,3,30.27,0.0
2026-08-14,gla_33535,"Прапор ""Засвіт""",прапори,1,7.71,0.0
2026-08-14,gla_28057,"Прапор ""Медик""",прапори,1,9.25,0.0
2026-08-14,gla_28168,"Прапор ""Серебрянський ліс""",прапори,1,0.19,0.0
2026-08-14,gla_28560,"Футболка ""База""",чоловічий одяг,5,75.96,0.0
2026-08-14,gla_32051,Штани чоловічі спортивні широкі,новинки,10,183.68,0.0
2026-08-14,gla_28002,"Прапор ""Дрони ведуть""",прапори,5,146.01,0.0
