date,term,impr,clicks,cost,conv
2026-08-13,футболка секьюрити,1,0,0.0,0.0
2026-08-13,футболка сержант,1,0,0.0,0.0
2026-08-13,футболка скандинавская мифология,1,0,0.0,0.0
2026-08-13,футболка скеля,3,0,0.0,0.0
2026-08-13,футболка скрябін,1,0,0.0,0.0
2026-08-13,футболка слабким пізда,4,0,0.0,0.0
2026-08-13,футболка служба божа україни,2,0,0.0,0.0
2026-08-13,футболка сміливі завжди мають щастя,3,0,0.0,0.0
2026-08-13,футболка снайпер,4,0,0.0,0.0
2026-08-13,футболка ср компани,1,0,0.0,0.0
2026-08-13,футболка средневековье,2,0,0.0,0.0
2026-08-13,футболка сс галичина,2,0,0.0,0.0
2026-08-13,футболка сталкер,1,0,0.0,0.0
2026-08-13,футболка стус,1,0,0.0,0.0
2026-08-13,футболка су 27,1,0,0.0,0.0
2026-08-13,футболка суми,4,0,0.0,0.0
2026-08-13,футболка схід,6,0,0.0,0.0
2026-08-13,футболка тактична,5,0,0.0,0.0
2026-08-13,футболка тарас шевченко,2,0,0.0,0.0
2026-08-13,футболка таро,2,0,0.0,0.0
2026-08-13,футболка тернопіль,1,0,0.0,0.0
2026-08-13,футболка техас,1,0,0.0,0.0
2026-08-13,футболка тимур муцураев,1,0,0.0,0.0
2026-08-13,футболка тризуб,1,0,0.0,0.0
2026-08-13,футболка україна,2,0,0.0,0.0
2026-08-13,футболка українська,1,0,0.0,0.0
2026-08-13,футболка українського бренду,5,0,0.0,0.0
2026-08-13,футболка упа,3,0,0.0,0.0
2026-08-13,футболка урбан тактикал,5,0,0.0,0.0
2026-08-13,футболка усик,1,0,0.0,0.0
2026-08-13,футболка фак ю,1,0,0.0,0.0
2026-08-13,футболка фенікс,3,0,0.0,0.0
2026-08-13,футболка фоп,39,0,0.0,0.0
2026-08-13,футболка формула 1,1,0,0.0,0.0
2026-08-13,футболка фпв дрон,4,0,0.0,0.0
2026-08-13,футболка хакі,1,0,0.0,0.0
2026-08-13,футболка харків,4,0,0.0,0.0
2026-08-13,футболка хартія,4,0,0.0,0.0
2026-08-13,футболка харьков,2,0,0.0,0.0
2026-08-13,футболка харьков 1654,2,0,0.0,0.0
2026-08-13,футболка херсон,4,0,0.0,0.0
2026-08-13,футболка цвет койот,1,0,0.0,0.0
2026-08-13,футболка центурия,1,0,0.0,0.0
2026-08-13,футболка чип и дейл,3,0,0.0,0.0
2026-08-13,футболка чоловіча,30,0,0.0,0.0
2026-08-13,футболка чоловіча з принтом,5,0,0.0,0.0
2026-08-13,футболка чоловіча коричнева,1,0,0.0,0.0
2026-08-13,футболка чоловіча оверсайз,3,0,0.0,0.0
2026-08-13,футболка чорна,3,0,0.0,0.0
2026-08-13,футболка чорна чоловіча,1,0,0.0,0.0
2026-08-13,футболка чорнобаївка,1,0,0.0,0.0
2026-08-13,футболка чума,1,0,0.0,0.0
2026-08-13,футболка шевченко,1,0,0.0,0.0
2026-08-13,футболка шоб шо,2,0,0.0,0.0
2026-08-13,футболка щищь,2,0,0.0,0.0
2026-08-13,футболка ідея нації,1,0,0.0,0.0
2026-08-13,футболка ї,1,0,0.0,0.0
2026-08-13,футболки,15,0,0.0,0.0
2026-08-13,футболки 100 хлопок купить украина,1,0,0.0,0.0
2026-08-13,футболки company group,1,0,0.0,0.0
2026-08-13,футболки m tac,1,0,0.0,0.0
2026-08-13,футболки saint laurent,1,0,0.0,0.0
2026-08-13,футболки ukraine,1,0,0.0,0.0
2026-08-13,футболки абрамс,5,0,0.0,0.0
2026-08-13,футболки азов,4,0,0.0,0.0
2026-08-13,футболки афликшен,1,0,0.0,0.0
2026-08-13,футболки база,2,0,0.0,0.0
2026-08-13,футболки бумбокс,4,0,0.0,0.0
2026-08-13,футболки вархаммер 40000,2,0,0.0,0.0
2026-08-13,футболки военная тематика,3,0,0.0,0.0
2026-08-13,футболки відро,1,0,0.0,0.0
2026-08-13,футболки військові,2,0,0.0,0.0
2026-08-13,футболки військові з принтом,3,0,0.0,0.0
2026-08-13,футболки гонорова,2,0,0.0,0.0
2026-08-13,футболки гоноровий,8,0,0.0,0.0
2026-08-13,футболки гонорові,4,0,0.0,0.0
2026-08-13,футболки джиу джитсу,2,0,0.0,0.0
2026-08-13,футболки для военных,4,0,0.0,0.0
2026-08-13,футболки для військових,1,0,0.0,0.0
2026-08-13,футболки для мотоциклистов,1,0,0.0,0.0
2026-08-13,футболки донбасс,1,0,0.0,0.0
2026-08-13,футболки женские,1,0,0.0,0.0
2026-08-13,футболки з принтами,5,0,0.0,0.0
2026-08-13,футболки з принтом,2,0,0.0,0.0
2026-08-13,футболки з принтом чоловічі,1,0,0.0,0.0
2026-08-13,футболки зсу,1,0,0.0,0.0
2026-08-13,футболки м так,1,0,0.0,0.0
2026-08-13,футболки милитари с принтом,1,0,0.0,0.0
2026-08-13,футболки молот,1,0,0.0,0.0
2026-08-13,футболки мужские,6,0,0.0,0.0
2026-08-13,футболки мужские с принтом,1,0,0.0,0.0
2026-08-13,футболки мілітарі,14,0,0.0,0.0
2026-08-13,футболки норд дивижн,1,0,0.0,0.0
2026-08-13,футболки норд дивизион,3,0,0.0,0.0
2026-08-13,футболки оверсайз,1,0,0.0,0.0
2026-08-13,футболки олд скул,1,0,0.0,0.0
2026-08-13,футболки патріотичні,2,0,0.0,0.0
2026-08-13,футболки потасовка,1,0,0.0,0.0
2026-08-13,футболки рок групп,3,0,0.0,0.0
2026-08-13,футболки ріот дівіжн,2,0,0.0,0.0
2026-08-13,футболки с военной символикой,3,0,0.0,0.0
2026-08-13,футболки с военной тематикой,3,1,10.96,0.0
2026-08-13,футболки с классными принтами,1,0,0.0,0.0
2026-08-13,футболки с ковром на спине,1,0,0.0,0.0
2026-08-13,футболки с православной символикой,1,0,0.0,0.0
2026-08-13,футболки с принтами,2,0,0.0,0.0
2026-08-13,футболки с принтом,2,0,0.0,0.0
2026-08-13,футболки с принтом военные,1,0,0.0,0.0
2026-08-13,футболки с узорами мужские,6,0,0.0,0.0
2026-08-13,футболки с черепами,1,0,0.0,0.0
2026-08-13,футболки с черепами мужские,1,0,0.0,0.0
2026-08-13,футболки свастон,3,0,0.0,0.0
2026-08-13,футболки ссо,1,0,0.0,0.0
2026-08-13,футболки тактические,2,0,0.0,0.0
2026-08-13,футболки тактичні з принтом,1,0,0.0,0.0
2026-08-13,футболки українського виробника,15,0,0.0,0.0
2026-08-13,футболки ухилянт,1,0,0.0,0.0
2026-08-13,футболки харків,2,0,0.0,0.0
2026-08-13,футболки чоловічі,21,0,0.0,0.0
2026-08-13,футболки чоловічі брендові,2,0,0.0,0.0
2026-08-13,футболки чоловічі з принтом,2,0,0.0,0.0
2026-08-13,футболки чоловічі з принтом військові,8,0,0.0,0.0
2026-08-13,футболки чоловічі тактичні,4,0,0.0,0.0
2026-08-13,харді одяг,2,0,0.0,0.0
2026-08-13,харківські бренди,1,0,0.0,0.0
2026-08-13,хартія мерч,2,0,0.0,0.0
2026-08-13,харьков мерч,2,0,0.0,0.0
2026-08-13,харьковский мерч,1,0,0.0,0.0
2026-08-13,хащі мерч,11,0,0.0,0.0
2026-08-13,хедбег,2,0,0.0,0.0
2026-08-13,хейт культ,1,0,0.0,0.0
2026-08-13,херсон флаг,1,0,0.0,0.0
2026-08-13,хижак,1,0,0.0,0.0
2026-08-13,хонорови футболки,15,0,0.0,0.0
2026-08-13,хрест дснс,1,0,0.0,0.0
2026-08-13,христианская футболка,1,0,0.0,0.0
2026-08-13,християнський мерч,2,0,0.0,0.0
2026-08-13,християнські футболки,3,0,0.0,0.0
2026-08-13,хстор,1,0,0.0,0.0
2026-08-13,худи,29,0,0.0,0.0
2026-08-13,худи nord division,1,0,0.0,0.0
2026-08-13,худи warrior,1,0,0.0,0.0
2026-08-13,худи xxl,1,0,0.0,0.0
2026-08-13,худи атб,2,0,0.0,0.0
2026-08-13,худи военное,2,0,0.0,0.0
2026-08-13,худи горе,1,0,0.0,0.0
2026-08-13,худи для мальчика 13 лет,1,0,0.0,0.0
2026-08-13,худи для подростков мальчиков,2,0,0.0,0.0
2026-08-13,худи зипка,3,0,0.0,0.0
2026-08-13,худи котик,1,0,0.0,0.0
2026-08-13,худи милитари,3,0,0.0,0.0
2026-08-13,худи мужская,3,0,0.0,0.0
2026-08-13,худи мужское,13,0,0.0,0.0
2026-08-13,худи мужское брендовое,4,0,0.0,0.0
2026-08-13,худи мужское черное,7,0,0.0,0.0
2026-08-13,худи на молнии,1,0,0.0,0.0
2026-08-13,худи на молнии мужские,1,0,0.0,0.0
2026-08-13,худи на осень,1,0,0.0,0.0
2026-08-13,худи оверсайз,1,0,0.0,0.0
2026-08-13,худи оверсайз мужские,5,0,0.0,0.0
2026-08-13,худи оверсайз мужские с принтом,4,0,0.0,0.0
2026-08-13,худи оверсайз мужское,1,0,0.0,0.0
2026-08-13,худи подмост,1,0,0.0,0.0
2026-08-13,худи риот дивизион,1,0,0.0,0.0
2026-08-13,худи с военным принтом,1,0,0.0,0.0
2026-08-13,худи с вышивкой на рукавах,1,0,0.0,0.0
2026-08-13,худи с горящим дастером,1,0,0.0,0.0
2026-08-13,худи с капюшоном,1,0,0.0,0.0
2026-08-13,худи с крыльями на спине бренд,1,0,0.0,0.0
2026-08-13,худи с начесом,2,0,0.0,0.0
2026-08-13,худи с принтами,4,0,0.0,0.0
2026-08-13,худи самурай христа,1,0,0.0,0.0
2026-08-13,худи сталкер,1,0,0.0,0.0
2026-08-13,худи тактическое,1,0,0.0,0.0
2026-08-13,худи тнф,1,0,0.0,0.0
2026-08-13,худи японский стиль,1,0,0.0,0.0
2026-08-13,худі,29,0,0.0,0.0
2026-08-13,худі good boys club,1,0,0.0,0.0
2026-08-13,худі nord division,3,0,0.0,0.0
2026-08-13,худі represent,1,0,0.0,0.0
2026-08-13,худі urban tactical,2,0,0.0,0.0
2026-08-13,худі weekend offender,2,0,0.0,0.0
2026-08-13,худі zero foxtrot,1,0,0.0,0.0
2026-08-13,худі альфа індастріз,1,0,0.0,0.0
2026-08-13,худі вампір,4,0,0.0,0.0
2026-08-13,худі вампір дрон,4,0,0.0,0.0
2026-08-13,худі для військових,3,0,0.0,0.0
2026-08-13,худі для хлопця,1,0,0.0,0.0
2026-08-13,худі жіночі оверсайз,1,0,0.0,0.0
2026-08-13,худі з військовим принтом,6,0,0.0,0.0
2026-08-13,худі з малюнком на спині,1,0,0.0,0.0
2026-08-13,худі з принтом,7,0,0.0,0.0
2026-08-13,худі з принтом військові,2,0,0.0,0.0
2026-08-13,худі з принтом дракона,8,0,0.0,0.0
2026-08-13,худі з принтом на спині,2,0,0.0,0.0
2026-08-13,худі з принтом на спині чоловічі,2,0,0.0,0.0
2026-08-13,худі з прінтом,1,0,0.0,0.0
2026-08-13,худі зіп,2,0,0.0,0.0
2026-08-13,худі зіпер,1,0,0.0,0.0
2026-08-13,худі зіпка,2,0,0.0,0.0
2026-08-13,худі культура,2,0,0.0,0.0
2026-08-13,худі купити,5,0,0.0,0.0
2026-08-13,худі лонсдейл оригінал,1,0,0.0,0.0
2026-08-13,худі мілітарі чоловічі,1,0,0.0,0.0
2026-08-13,худі на блискавці,3,0,0.0,0.0
2026-08-13,худі потасовка,1,0,0.0,0.0
2026-08-13,худі свастон,1,0,0.0,0.0
2026-08-13,худі тактичне,1,0,0.0,0.0
2026-08-13,худі чоловіче,4,0,0.0,0.0
2026-08-13,худі чоловіче з принтом,1,0,0.0,0.0
2026-08-13,худі чоловічий,1,0,0.0,0.0
2026-08-13,худі чоловічі,25,0,0.0,0.0
2026-08-13,худі чоловічі з принтом,2,0,0.0,0.0
2026-08-13,худі чоловічі з принтом зсу,1,0,0.0,0.0
2026-08-13,худі чоловічі мілітарі,4,0,0.0,0.0
2026-08-13,худі чоловічі на замку,2,0,0.0,0.0
2026-08-13,худі чоловічі український бренд,2,0,0.0,0.0
2026-08-13,худі чорне,4,0,0.0,0.0
2026-08-13,цех,2,0,0.0,0.0
2026-08-13,цум футболка,1,0,0.0,0.0
2026-08-13,цікавий одяг,1,0,0.0,0.0
2026-08-13,цікаві футболки чоловічі,2,0,0.0,0.0
2026-08-13,червоно чорний прапор,5,0,0.0,0.0
2026-08-13,черная футболка,2,0,0.0,0.0
2026-08-13,черная футболка мужская,1,0,0.0,0.0
2026-08-13,черная футболка с принтом женская,1,0,0.0,0.0
2026-08-13,черно красный флаг,1,0,0.0,0.0
2026-08-13,черные брюки,1,0,0.0,0.0
2026-08-13,черные мужские штаны,1,0,0.0,0.0
2026-08-13,черные спортивные штаны,3,0,0.0,0.0
2026-08-13,черные спортивные штаны женские оверсайз,1,0,0.0,0.0
2026-08-13,черные спортивные штаны мужские,1,0,0.0,0.0
2026-08-13,черные спортивные штаны мужские широкие,1,0,0.0,0.0
2026-08-13,черные штаны,4,0,0.0,0.0
2026-08-13,черные штаны для мужчин,1,0,0.0,0.0
2026-08-13,черные штаны мужские,2,0,0.0,0.0
2026-08-13,черные штаны широкие мужские,1,0,0.0,0.0
2026-08-13,черный спортивный костюм женский,1,0,0.0,0.0
2026-08-13,чоловіча футболка,8,0,0.0,0.0
2026-08-13,чоловіча футболка з вишивкою,1,0,0.0,0.0
2026-08-13,чоловіча футболка з принтом,2,0,0.0,0.0
2026-08-13,чоловіча футболка з українською символікою,3,0,0.0,0.0
2026-08-13,чоловіче худі,6,0,0.0,0.0
2026-08-13,чоловічий одяг,11,0,0.0,0.0
2026-08-13,чоловічий одяг великих розмірів,2,0,0.0,0.0
2026-08-13,чоловічий одяг великих розмірів хмельницький,1,0,0.0,0.0
2026-08-13,чоловічий одяг україна,1,0,0.0,0.0
2026-08-13,чоловічий одяг український бренд,7,0,0.0,0.0
2026-08-13,чоловічий одяг українського виробника,1,0,0.0,0.0
2026-08-13,чоловічий світшот,2,0,0.0,0.0
2026-08-13,чоловічий спортивний костюм,3,0,0.0,0.0
2026-08-13,чоловічі джинси чорні,1,0,0.0,0.0
2026-08-13,чоловічі джогери,1,0,0.0,0.0
2026-08-13,чоловічі речі,1,0,0.0,0.0
2026-08-13,чоловічі світшоти,3,0,0.0,0.0
