Campaign,Placement,Display_name,Target_url,Impressions
pmax / ca,atlas.taboolanews.com/new-article-page/-1590831794375972429,atlas.taboolanews.com/new-article-page/-1590831794375972429,atlas.taboolanews.com/new-article-page/-1590831794375972429,1
pmax / ca,g4klFsNgHXw,EE. UU. acaba de golpear donde más le duele a Ortega,youtube.com/video/g4klFsNgHXw,1
pmax / ca,atlas.taboolanews.com/video-widget/-5530888794297211066,atlas.taboolanews.com/video-widget/-5530888794297211066,atlas.taboolanews.com/video-widget/-5530888794297211066,1
dspl / ca,2-com.Rd1RaceTeam.Parkour,"Mobile App: Rich Hero Go (Google Play), by International Games System Co., Ltd.",https://play.google.com/store/apps/details?id=com.Rd1RaceTeam.Parkour,1
pmax / ca,www.pocketapk.com/app,www.pocketapk.com/app,www.pocketapk.com/app,1
dspl / ca,2-com.loop.wood.match,"Mobile App: Wood Match - Block Puzzles (Google Play), by Loop Games A.S.",https://play.google.com/store/apps/details?id=com.loop.wood.match,1
pmax / ca,IFyltHZek-g,"7/26/2026 (🌑PM)🎯UKRAINE PIB UA ROG NROG IRAN? SYRIA-ISRAEL, PUTIN TXHAWJ ZUJ ZUS, DEM-GOP-TRUMP",youtube.com/video/IFyltHZek-g,1
dspl / ca,2-com.puzzlemaster.brainy.trickystory,"Mobile App: Brainy Master Tricky Story (Google Play), by Metagame.Ltd",https://play.google.com/store/apps/details?id=com.puzzlemaster.brainy.trickystory,1
dspl / ca,1-571121141,"Mobile App: Calculator HD Pro Lite (iTunes App Store), by Cider Software LLC",https://itunes.apple.com/us/app/id571121141,1
dspl / ca,1-6749696890,"Mobile App: Associations - Colorwood Game (iTunes App Store), by Burny Games LTD",https://itunes.apple.com/us/app/id6749696890,1
pmax / ca,atlas.taboolanews.com/new-article-page/3868749908488377248,atlas.taboolanews.com/new-article-page/3868749908488377248,atlas.taboolanews.com/new-article-page/3868749908488377248,1
dspl / ca,2-com.ea.BejeweledBlitz_na,"Mobile App: Bejeweled Blitz (Google Play), by ELECTRONIC ARTS",https://play.google.com/store/apps/details?id=com.ea.BejeweledBlitz_na,1
dspl / ca,2-com.vidiusand.editplayer,"Mobile App: Vidius-Stunning Frames (Google Play), by Edgar Kwena",https://play.google.com/store/apps/details?id=com.vidiusand.editplayer,1
dspl / ca,2-com.bubbleshooter.popbubbles.collectcards,"Mobile App: Bubble Shooter (Google Play), by Ivy",https://play.google.com/store/apps/details?id=com.bubbleshooter.popbubbles.collectcards,1
dspl / ca,2-com.wood.block.sudoku.puzzle.bm,"Mobile App: Block Crush! (Google Play), by Wonderful  Studio",https://play.google.com/store/apps/details?id=com.wood.block.sudoku.puzzle.bm,1
pmax / ca,atlas.taboolanews.com/summary-page/5977708503148003727,atlas.taboolanews.com/summary-page/5977708503148003727,atlas.taboolanews.com/summary-page/5977708503148003727,1
dspl / ca,1-289523017,"Mobile App: ⋅Blackjack (iTunes App Store), by MobilityWare",https://itunes.apple.com/us/app/id289523017,1
dspl / ca,2-com.fc.bus.away.traffic.jam,"Mobile App: Bus Away: Traffic Jam (Google Play), by FALCON GAMES",https://play.google.com/store/apps/details?id=com.fc.bus.away.traffic.jam,1
dspl / ca,1-388446524,"Mobile App: El Siglo de Torreón (iTunes App Store), by Cia Editora de la Laguna SA de CV",https://itunes.apple.com/us/app/id388446524,1
pmax / ca,atlas.taboolanews.com/new-article-page/-5619911199020195562,atlas.taboolanews.com/new-article-page/-5619911199020195562,atlas.taboolanews.com/new-article-page/-5619911199020195562,1
dspl / ca,2-com.action.stick.heroes.fight,"Mobile App: Angry Sticks - Epic Duels (Google Play), by TRENDY BUY (PRIVATE) LIMITED",https://play.google.com/store/apps/details?id=com.action.stick.heroes.fight,1
pmax / ca,1-1287818410,"Mobile App: Minesweeper Classic: Retro (iTunes App Store), by Still57",https://itunes.apple.com/us/app/id1287818410,1
dspl / ca,2-com.calculator.samcalculator,"Mobile App: Calculator - Simple Calculator (Google Play), by QUBEX APPS",https://play.google.com/store/apps/details?id=com.calculator.samcalculator,1
dspl / ca,2-com.dcs.magicwheel.spin.drawing,"Mobile App: Magic Wheel: Spin Drawing Art (Google Play), by DCS GLOBAL LIMITED",https://play.google.com/store/apps/details?id=com.dcs.magicwheel.spin.drawing,1
dspl / ca,2-com.weup.alien.monster.life.challenge.chapter7,"Mobile App: Alien Monster Life Challenge 7 (Google Play), by IDLERO",https://play.google.com/store/apps/details?id=com.weup.alien.monster.life.challenge.chapter7,1
dspl / ca,2-wheelie.master.street.elite.bikegame,"Mobile App: Wheelie Master: Moto Ride 3D (Google Play), by Wayfu Game Studio",https://play.google.com/store/apps/details?id=wheelie.master.street.elite.bikegame,1
pmax / ca,atlas.taboolanews.com/summary-page/-4361442081630938306,atlas.taboolanews.com/summary-page/-4361442081630938306,atlas.taboolanews.com/summary-page/-4361442081630938306,1
pmax / ca,1-6468921495,"Mobile App: Vita Mahjong (iTunes App Store), by VITA STUDIO PTE. LTD.",https://itunes.apple.com/us/app/id6468921495,1
pmax / ca,atlas.taboolanews.com/article-page/2553682517970392010,atlas.taboolanews.com/article-page/2553682517970392010,atlas.taboolanews.com/article-page/2553682517970392010,1
pmax / ca,i_bJlEm8P_Q,,youtube.com/video/i_bJlEm8P_Q,1
pmax / ca,MJlsQ37-OMw,"My wife owed $20M, I became a gambling king—wiped them all out!",youtube.com/video/MJlsQ37-OMw,1
pmax / ca,nw6-v1mKVWE,4K مسلسل العهد - الحلقة 25 الخامسة و العشرون بجودة | Alahed,youtube.com/video/nw6-v1mKVWE,1
pmax / ca,GPcNqqfBSfQ,"At 50, Tiger Woods Reveals the 5 Players He Admires Most",youtube.com/video/GPcNqqfBSfQ,1
dspl / ca,2-com.archerymaster.challenge.game,"Mobile App: Archery Master Challenge (Google Play), by Lokesh Rathore",https://play.google.com/store/apps/details?id=com.archerymaster.challenge.game,1
pmax / ca,BGGzkY_CK14,中國人崩潰！台灣人捐款日本地震，還派救援隊，廣西災民痛哭，要怪就怪中共，台灣人早就心寒了,youtube.com/video/BGGzkY_CK14,1
pmax / ca,1z0qFpNG1OA,1969年中苏关系破裂，苏联用核弹威胁北京，毛泽东说了4个字逆转局势，从此无人看扁中国【揭秘】,youtube.com/video/1z0qFpNG1OA,1
dspl / ca,2-com.snishoot.hdde,"Mobile App: Field Sniper-Hide Shooting (Google Play), by onetouchgame",https://play.google.com/store/apps/details?id=com.snishoot.hdde,1
dspl / ca,2-com.clashgamesco.animal.craft.minecraft.zoo.world.wildcraft.pet.games,"Mobile App: Animals Mod Minecraft (Google Play), by Clash Games Co",https://play.google.com/store/apps/details?id=com.clashgamesco.animal.craft.minecraft.zoo.world.wildcraft.pet.games,1
pmax / ca,5temoFssh1g,Pool Day with JJ! | 🥽 Swim and Splash Song | CoComelon Nursery Rhymes and Kids Songs,youtube.com/video/5temoFssh1g,1
dspl / ca,2-co.pamobile.mcpe.mobsmaker,"Mobile App: Mobs Maker for Minecraft PE (Google Play), by JoyCraft Studio",https://play.google.com/store/apps/details?id=co.pamobile.mcpe.mobsmaker,1
pmax / ca,Qskl8WC8kD4,¿Quieres piernas FUERTES incluso a los 90? ¡Come ESTO todos los días! SALUD SENIORS...,youtube.com/video/Qskl8WC8kD4,1
dspl / ca,1-6775390308,"Mobile App: Prank Sounds: Fart & Air Horn (iTunes App Store), by Hypernova Limited",https://itunes.apple.com/us/app/id6775390308,1
dspl / ca,2-com.housedecor.match3game,"Mobile App: Dream Decor：Makeover Match (Google Play), by LETS FUN - publisher of match 3 puzzle game",https://play.google.com/store/apps/details?id=com.housedecor.match3game,1
pmax / ca,atlas.taboolanews.com/new-summary-page/-4403502054040409423,atlas.taboolanews.com/new-summary-page/-4403502054040409423,atlas.taboolanews.com/new-summary-page/-4403502054040409423,1
pmax / ca,atlas.taboolanews.com/new-summary-page/8749029138547288528,atlas.taboolanews.com/new-summary-page/8749029138547288528,atlas.taboolanews.com/new-summary-page/8749029138547288528,1
dspl / ca,1-6751099347,"Mobile App: MiGame: Number (iTunes App Store), by Irshad Hussain",https://itunes.apple.com/us/app/id6751099347,1
pmax / ca,fandalteam.com/apps-ca/rec-level-up-your-roblox-game-alt03,fandalteam.com/apps-ca/rec-level-up-your-roblox-game-alt03,fandalteam.com/apps-ca/rec-level-up-your-roblox-game-alt03,1
dspl / ca,2-blocky.craft.world.survival,"Mobile App: Craft World Survival (Google Play), by Dev OPT",https://play.google.com/store/apps/details?id=blocky.craft.world.survival,1
dspl / ca,2-com.minispree.aiznsk,"Mobile App: Lilt - Offline Music Player (Google Play), by nashmi jo",https://play.google.com/store/apps/details?id=com.minispree.aiznsk,1
pmax / ca,fIvGvGszqxc,WE'RE ENTERING ANOTHER MANGA CONTEST! ✏️🧾,youtube.com/video/fIvGvGszqxc,1
dspl / ca,2-speed.electric.hero.city.simulator3d,"Mobile App: Speed Runner: Hyper Electric (Google Play), by Tuan Anh Hoang",https://play.google.com/store/apps/details?id=speed.electric.hero.city.simulator3d,1
dspl / ca,2-com.ricardo.funmoneykeyboard,"Mobile App: Fun Money Keyboard (Google Play), by Morphling",https://play.google.com/store/apps/details?id=com.ricardo.funmoneykeyboard,1
pmax / ca,2-com.bbg.robloxskin,"Mobile App: Rbx Clothes Maker: Skin Editor (Google Play), by 89 games",https://play.google.com/store/apps/details?id=com.bbg.robloxskin,1
dspl / ca,2-com.losttemplegames.mahjong.gnova,"Mobile App: Nova Mahjong! (Google Play), by LOST TEMPLE GAMES",https://play.google.com/store/apps/details?id=com.losttemplegames.mahjong.gnova,1
pmax / ca,rNywsRTTNOA,El Amor De Tu Vida,youtube.com/video/rNywsRTTNOA,1
pmax / ca,SzKafhTP28o,الواقع الافتراضي vr| صرت سواق تاكسي وركب معي حرامي🚕🥷🏻 | TAXI DRIVER VR🚕,youtube.com/video/SzKafhTP28o,1
pmax / ca,atlas.taboolanews.com/summary-page/-3947609730187094033,atlas.taboolanews.com/summary-page/-3947609730187094033,atlas.taboolanews.com/summary-page/-3947609730187094033,1
pmax / ca,0u-k_g_BkO4,直径930億光年先の宇宙の果ての外に何がある？【睡眠用】,youtube.com/video/0u-k_g_BkO4,1
dspl / ca,2-com.photo.recovery.file.video.image,"Mobile App: File Recovery-Photo & Video (Google Play), by VOYAGER SKY",https://play.google.com/store/apps/details?id=com.photo.recovery.file.video.image,1
pmax / ca,UEhuGALRY2w,【七十二家房客 第14季|精编】第58集 复职梦/寻找胎神 #粤语 #喜剧,youtube.com/video/UEhuGALRY2w,1
dspl / ca,2-com.weegoon.throughthewall,"Mobile App: Through the Wall (Google Play), by WEEGOON",https://play.google.com/store/apps/details?id=com.weegoon.throughthewall,1
pmax / ca,x0r--plBe4I,¿Qué hizo este PADRE tras ser TRAICIONADO por su propia hija? Una REVELACIÓN que lo cambió TODO,youtube.com/video/x0r--plBe4I,1
dspl / ca,2-com.messages.nativeapp.textmessage,"Mobile App: Messages (Google Play), by BOTTRRIER",https://play.google.com/store/apps/details?id=com.messages.nativeapp.textmessage,1
dspl / ca,2-com.voicetexttranslate.voicetranslator,"Mobile App: Easy Text & Voice Translator (Google Play), by DreamCups",https://play.google.com/store/apps/details?id=com.voicetexttranslate.voicetranslator,1
dspl / ca,2-com.cggame.app.blocksudoku,"Mobile App: Block Sudoku - Wood Puzzle (Google Play), by Arbo Game",https://play.google.com/store/apps/details?id=com.cggame.app.blocksudoku,1
dspl / ca,2-com.rc29B.sandbox.horror.monster.playground,"Mobile App: Tung Sahur: Brainrot Sandbox (Google Play), by Tappy Game",https://play.google.com/store/apps/details?id=com.rc29B.sandbox.horror.monster.playground,1
dspl / ca,2-com.open.world.gangster.crime.mafia.game,"Mobile App: Miami Gangster: City Crime 3D (Google Play), by Gen Dev Studio",https://play.google.com/store/apps/details?id=com.open.world.gangster.crime.mafia.game,1
dspl / ca,1-6760157389,"Mobile App: Gun-Fu Master (iTunes App Store), by 小鹭 何",https://itunes.apple.com/us/app/id6760157389,1
pmax / ca,eztY690o2CM,15 Phút Lần Chuỗi Lòng Thương Xót  Chúa - Lúc 3.00pm Mỗi Ngày (Có Lời Kinh),youtube.com/video/eztY690o2CM,1
dspl / ca,1-1527903479,"Mobile App: CDL Test Prep 2026 (iTunes App Store), by Hanh Le",https://itunes.apple.com/us/app/id1527903479,1
pmax / ca,tCTLPUc5Usc,Việt Kiều 80 Tuổi Hồi Xuân Về VN Lấy Vợ U25. Lén Lắp Camera Trong Phòng Ngủ Và Phát Hiện Kinh Hoàng,youtube.com/video/tCTLPUc5Usc,1
dspl / ca,2-com.screeank.read,"Mobile App: Vera Cut (Google Play), by Austrea Group Ltd",https://play.google.com/store/apps/details?id=com.screeank.read,1
dspl / ca,2-com.piano.pocket.music,"Mobile App: Pocket Piano (Google Play), by SYNTHJOY GAMES",https://play.google.com/store/apps/details?id=com.piano.pocket.music,1
pmax / ca,tv.gymroomathome.com/59604,tv.gymroomathome.com/59604,tv.gymroomathome.com/59604,1
dspl / ca,2-sms.app.messages.app.message.box.message.me.jp,"Mobile App: Messages - SMS Texting App (Google Play), by Apps Specials",https://play.google.com/store/apps/details?id=sms.app.messages.app.message.box.message.me.jp,1
pmax / ca,atlas.taboolanews.com/summary-page/-1941586636020191746,atlas.taboolanews.com/summary-page/-1941586636020191746,atlas.taboolanews.com/summary-page/-1941586636020191746,1
pmax / ca,atlas.taboolanews.com/summary-page/8038965266166365617,atlas.taboolanews.com/summary-page/8038965266166365617,atlas.taboolanews.com/summary-page/8038965266166365617,1
pmax / ca,AG20gvvrZp4,Charley My Boy played by Charley Straight. Hot 1920s piano!,youtube.com/video/AG20gvvrZp4,1
