campaign,date,term,impressions,clicks,cost,conversions,conv_value
shop2 / search,2026-05-21,szklarnia 5x5,1,0,0.0,0.0,0.0
shop1 /search,2026-05-22,szklarnia 5x5,2,0,0.0,0.0,0.0
shop2 / search,2026-05-22,szklarnia 5x5,5,0,0.0,0.0,0.0
shop_search,2026-09-13,szklarnia 5x5,4,0,0.0,0.0,0.0
shop_search,2026-09-15,szklarnia 5x5,1,0,0.0,0.0,0.0
shop_search,2026-09-16,szklarnia 5x5,3,0,0.0,0.0,0.0
shop_search,2026-09-21,szklarnia 5x5,2,0,0.0,0.0,0.0
shop_search,2026-09-22,szklarnia 5x5,1,0,0.0,0.0,0.0
shop1 /search,2026-01-16,szklarnia 5x6,1,0,0.0,0.0,0.0
shop1 /search,2026-01-26,szklarnia 5x6,5,0,0.0,0.0,0.0
shop1 /search,2026-01-30,szklarnia 5x6,3,0,0.0,0.0,0.0
shop1 /search,2026-02-05,szklarnia 5x6,6,0,0.0,0.0,0.0
shop1 /search,2026-02-09,szklarnia 5x6,2,0,0.0,0.0,0.0
shop2 / search,2026-02-16,szklarnia 5x6,2,0,0.0,0.0,0.0
shop2 / search,2026-02-24,szklarnia 5x6,6,0,0.0,0.0,0.0
shop2 / search,2026-02-25,szklarnia 5x6,1,0,0.0,0.0,0.0
shop2 / search,2026-02-27,szklarnia 5x6,3,0,0.0,0.0,0.0
shop2 / search,2026-03-02,szklarnia 5x6,5,0,0.0,0.0,0.0
shop2 / search,2026-03-04,szklarnia 5x6,3,1,2.75,0.0,0.0
shop1 /search,2026-03-08,szklarnia 5x6,7,0,0.0,0.0,0.0
shop2 / search,2026-03-09,szklarnia 5x6,9,0,0.0,0.0,0.0
shop2 / search,2026-03-10,szklarnia 5x6,5,0,0.0,0.0,0.0
shop2 / search,2026-03-11,szklarnia 5x6,3,0,0.0,0.0,0.0
shop2 / search,2026-03-13,szklarnia 5x6,2,0,0.0,0.0,0.0
shop2 / search,2026-03-16,szklarnia 5x6,3,0,0.0,0.0,0.0
shop1 /search,2026-03-18,szklarnia 5x6,1,0,0.0,0.0,0.0
shop2 / search,2026-03-18,szklarnia 5x6,6,0,0.0,0.0,0.0
shop2 / search,2026-03-20,szklarnia 5x6,3,0,0.0,0.0,0.0
shop2 / search,2026-03-28,szklarnia 5x6,3,0,0.0,0.0,0.0
shop1 /search,2026-03-30,szklarnia 5x6,1,0,0.0,0.0,0.0
shop2 / search,2026-03-30,szklarnia 5x6,5,0,0.0,0.0,0.0
shop2 / search,2026-04-02,szklarnia 5x6,3,0,0.0,0.0,0.0
shop1 /search,2026-04-14,szklarnia 5x6,3,0,0.0,0.0,0.0
shop1 /search,2026-04-23,szklarnia 5x6,3,1,1.16,0.0,0.0
shop2 / search,2026-04-29,szklarnia 5x6,1,0,0.0,0.0,0.0
shop1 /search,2026-04-30,szklarnia 5x6,3,0,0.0,0.0,0.0
shop2 / search,2026-04-30,szklarnia 5x6,1,0,0.0,0.0,0.0
shop1 /search,2026-05-07,szklarnia 5x6,4,0,0.0,0.0,0.0
shop2 / search,2026-05-09,szklarnia 5x6,4,0,0.0,0.0,0.0
shop2 / search,2026-05-13,szklarnia 5x6,3,0,0.0,0.0,0.0
shop1 /search,2026-05-14,szklarnia 5x6,3,0,0.0,0.0,0.0
shop2 / search,2026-05-20,szklarnia 5x6,4,0,0.0,0.0,0.0
shop2 / search,2026-05-23,szklarnia 5x6,2,0,0.0,0.0,0.0
shop_search,2026-09-05,szklarnia 5x6,1,0,0.0,0.0,0.0
shop_search,2026-09-07,szklarnia 5x6,1,0,0.0,0.0,0.0
shop_search,2026-09-15,szklarnia 5x6,2,0,0.0,0.0,0.0
shop1 /search,2025-12-30,szklarnia 5x8,1,0,0.0,0.0,0.0
shop1 /search,2026-01-08,szklarnia 5x8,5,0,0.0,0.0,0.0
shop1 /search,2026-01-19,szklarnia 5x8,1,0,0.0,0.0,0.0
shop1 /search,2026-01-20,szklarnia 5x8,7,4,7.49,0.0,0.0
shop1 /search,2026-01-23,szklarnia 5x8,2,0,0.0,0.0,0.0
shop1 /search,2026-02-06,szklarnia 5x8,4,0,0.0,0.0,0.0
shop1 /search,2026-02-11,szklarnia 5x8,4,0,0.0,0.0,0.0
shop2 / search,2026-02-13,szklarnia 5x8,3,0,0.0,0.0,0.0
shop2 / search,2026-03-04,szklarnia 5x8,3,0,0.0,0.0,0.0
shop2 / search,2026-03-09,szklarnia 5x8,3,0,0.0,0.0,0.0
shop2 / search,2026-03-10,szklarnia 5x8,1,0,0.0,0.0,0.0
shop1 /search,2026-03-19,szklarnia 5x8,1,0,0.0,0.0,0.0
shop2 / search,2026-03-19,szklarnia 5x8,3,0,0.0,0.0,0.0
shop2 / search,2026-04-24,szklarnia 5x8,2,0,0.0,0.0,0.0
shop2 / search,2026-04-30,szklarnia 5x8,1,1,1.31,0.0,0.0
shop2 / search,2026-05-19,szklarnia 5x8,3,0,0.0,0.0,0.0
shop1 /search,2026-05-21,szklarnia 5x8,5,1,1.5,0.0,0.0
shop2 / search,2026-05-21,szklarnia 5x8,3,0,0.0,0.0,0.0
shop2 / search,2026-05-25,szklarnia 5x8,1,0,0.0,0.0,0.0
shop_search,2026-09-08,szklarnia 5x8,1,0,0.0,0.0,0.0
shop_search,2026-09-10,szklarnia 5x8,1,0,0.0,0.0,0.0
shop_search,2026-09-13,szklarnia 5x8,1,0,0.0,0.0,0.0
shop1 /search,2025-12-30,szklarnia 6,7,0,0.0,0.0,0.0
shop1 /search,2026-01-12,szklarnia 6,5,0,0.0,0.0,0.0
shop1 /search,2026-01-16,szklarnia 6,1,0,0.0,0.0,0.0
shop1 /search,2026-03-18,szklarnia 6,2,0,0.0,0.0,0.0
shop_search,2026-09-03,szklarnia 6,2,0,0.0,0.0,0.0
shop_search,2026-09-05,szklarnia 6,1,0,0.0,0.0,0.0
shop_search,2026-09-19,szklarnia 6,1,0,0.0,0.0,0.0
shop1 /search,2025-12-28,szklarnia 6 x 3,11,2,3.11,0.0,0.0
shop1 /search,2026-01-15,szklarnia 6 x 3,7,1,1.85,0.0,0.0
shop1 /search,2026-02-09,szklarnia 6 x 3,3,0,0.0,0.0,0.0
shop1 /search,2026-02-10,szklarnia 6 x 3,9,1,1.24,0.0,0.0
shop1 /search,2026-02-11,szklarnia 6 x 3,2,0,0.0,0.0,0.0
shop2 / search,2026-02-23,szklarnia 6 x 3,2,0,0.0,0.0,0.0
shop2 / search,2026-02-24,szklarnia 6 x 3,3,0,0.0,0.0,0.0
shop1 /search,2026-02-25,szklarnia 6 x 3,3,0,0.0,0.0,0.0
shop2 / search,2026-02-25,szklarnia 6 x 3,6,0,0.0,0.0,0.0
shop2 / search,2026-03-03,szklarnia 6 x 3,3,0,0.0,0.0,0.0
shop2 / search,2026-03-04,szklarnia 6 x 3,3,0,0.0,0.0,0.0
shop2 / search,2026-03-07,szklarnia 6 x 3,2,0,0.0,0.0,0.0
shop2 / search,2026-03-10,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop1 /search,2026-03-11,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-11,szklarnia 6 x 3,2,1,1.71,0.0,0.0
shop1 /search,2026-03-12,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-12,szklarnia 6 x 3,6,0,0.0,0.0,0.0
shop1 /search,2026-03-13,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-13,szklarnia 6 x 3,2,0,0.0,0.0,0.0
shop1 /search,2026-03-14,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-17,szklarnia 6 x 3,2,0,0.0,0.0,0.0
shop2 / search,2026-03-20,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop1 /search,2026-03-22,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-22,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop1 /search,2026-03-23,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-23,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop1 /search,2026-03-24,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-24,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-25,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-29,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-31,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop1 /search,2026-04-01,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-04-01,szklarnia 6 x 3,2,0,0.0,0.0,0.0
shop2 / search,2026-04-02,szklarnia 6 x 3,3,1,3.36,0.0,0.0
shop1 /search,2026-04-07,szklarnia 6 x 3,12,0,0.0,0.0,0.0
shop1 /search,2026-04-13,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-04-13,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop1 /search,2026-04-14,szklarnia 6 x 3,2,0,0.0,0.0,0.0
shop1 /search,2026-04-15,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-04-22,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop1 /search,2026-04-24,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-05-12,szklarnia 6 x 3,4,0,0.0,0.0,0.0
shop2 / search,2026-05-17,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-05-18,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop1 /search,2026-05-21,szklarnia 6 x 3,5,3,2.91,0.0,0.0
shop2 / search,2026-05-21,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop2 / search,2026-05-23,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop_search,2026-09-06,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop_search,2026-09-15,szklarnia 6 x 3,1,0,0.0,0.0,0.0
shop1 /search,2025-12-28,szklarnia 6 x 4,4,0,0.0,0.0,0.0
shop1 /search,2026-01-14,szklarnia 6 x 4,7,0,0.0,0.0,0.0
shop1 /search,2026-01-29,szklarnia 6 x 4,5,1,1.75,0.0,0.0
shop1 /search,2026-02-09,szklarnia 6 x 4,9,1,1.17,0.0,0.0
shop2 / search,2026-02-19,szklarnia 6 x 4,4,0,0.0,0.0,0.0
shop1 /search,2026-02-27,szklarnia 6 x 4,2,0,0.0,0.0,0.0
shop2 / search,2026-02-27,szklarnia 6 x 4,2,0,0.0,0.0,0.0
shop1 /search,2026-03-05,szklarnia 6 x 4,1,0,0.0,0.0,0.0
shop2 / search,2026-03-05,szklarnia 6 x 4,8,0,0.0,0.0,0.0
shop1 /search,2026-03-17,szklarnia 6 x 4,2,0,0.0,0.0,0.0
shop2 / search,2026-03-17,szklarnia 6 x 4,5,0,0.0,0.0,0.0
shop2 / search,2026-03-23,szklarnia 6 x 4,2,0,0.0,0.0,0.0
shop2 / search,2026-03-25,szklarnia 6 x 4,3,0,0.0,0.0,0.0
shop2 / search,2026-04-29,szklarnia 6 x 4,1,0,0.0,0.0,0.0
shop2 / search,2026-05-18,szklarnia 6 x 4,2,0,0.0,0.0,0.0
shop1 /search,2026-05-22,szklarnia 6 x 4,9,0,0.0,0.0,0.0
shop2 / search,2026-05-22,szklarnia 6 x 4,4,0,0.0,0.0,0.0
shop_search,2026-09-18,szklarnia 6 x 4,2,0,0.0,0.0,0.0
shop1 /search,2025-12-30,szklarnia 6m,6,0,0.0,0.0,0.0
shop1 /search,2026-01-03,szklarnia 6m,7,0,0.0,0.0,0.0
shop1 /search,2026-01-10,szklarnia 6m,1,0,0.0,0.0,0.0
shop1 /search,2026-01-19,szklarnia 6m,5,0,0.0,0.0,0.0
shop1 /search,2026-01-20,szklarnia 6m,1,0,0.0,0.0,0.0
shop1 /search,2026-02-02,szklarnia 6m,3,0,0.0,0.0,0.0
shop1 /search,2026-02-05,szklarnia 6m,1,0,0.0,0.0,0.0
shop1 /search,2026-02-09,szklarnia 6m,1,0,0.0,0.0,0.0
shop2 / search,2026-02-13,szklarnia 6m,3,0,0.0,0.0,0.0
shop1 /search,2026-02-25,szklarnia 6m,5,0,0.0,0.0,0.0
shop1 /search,2026-03-03,szklarnia 6m,4,0,0.0,0.0,0.0
shop1 /search,2026-03-16,szklarnia 6m,4,1,1.82,0.0,0.0
shop1 /search,2026-03-21,szklarnia 6m,2,0,0.0,0.0,0.0
shop1 /search,2026-03-27,szklarnia 6m,1,0,0.0,0.0,0.0
shop1 /search,2026-05-13,szklarnia 6m,4,0,0.0,0.0,0.0
shop1 /search,2026-05-14,szklarnia 6m,1,0,0.0,0.0,0.0
shop_search,2026-09-06,szklarnia 6m,1,0,0.0,0.0,0.0
shop_search,2026-09-21,szklarnia 6m,2,1,1.04,0.0,0.0
shop1 /search,2026-01-20,szklarnia 6m2,4,0,0.0,0.0,0.0
shop1 /search,2026-01-22,szklarnia 6m2,2,0,0.0,0.0,0.0
shop1 /search,2026-01-29,szklarnia 6m2,2,0,0.0,0.0,0.0
shop1 /search,2026-02-06,szklarnia 6m2,1,0,0.0,0.0,0.0
shop1 /search,2026-02-11,szklarnia 6m2,1,0,0.0,0.0,0.0
shop1 /search,2026-02-28,szklarnia 6m2,1,0,0.0,0.0,0.0
shop1 /search,2026-03-10,szklarnia 6m2,1,0,0.0,0.0,0.0
shop1 /search,2026-03-21,szklarnia 6m2,1,0,0.0,0.0,0.0
shop1 /search,2026-03-23,szklarnia 6m2,1,0,0.0,0.0,0.0
shop1 /search,2026-03-24,szklarnia 6m2,1,0,0.0,0.0,0.0
shop1 /search,2026-03-26,szklarnia 6m2,1,0,0.0,0.0,0.0
shop1 /search,2026-04-16,szklarnia 6m2,4,0,0.0,0.0,0.0
shop1 /search,2026-04-24,szklarnia 6m2,1,0,0.0,0.0,0.0
shop1 /search,2026-04-26,szklarnia 6m2,4,0,0.0,0.0,0.0
shop1 /search,2026-05-25,szklarnia 6m2,2,0,0.0,0.0,0.0
shop_search,2026-09-08,szklarnia 6m2,1,0,0.0,0.0,0.0
shop1 /search,2026-01-15,szklarnia 6mm,1,0,0.0,0.0,0.0
shop1 /search,2026-01-22,szklarnia 6mm,2,0,0.0,0.0,0.0
shop1 /search,2026-02-10,szklarnia 6mm,1,0,0.0,0.0,0.0
shop1 /search,2026-02-11,szklarnia 6mm,3,0,0.0,0.0,0.0
shop1 /search,2026-02-23,szklarnia 6mm,2,0,0.0,0.0,0.0
shop1 /search,2026-03-16,szklarnia 6mm,1,0,0.0,0.0,0.0
shop1 /search,2026-03-18,szklarnia 6mm,2,0,0.0,0.0,0.0
shop1 /search,2026-03-26,szklarnia 6mm,1,0,0.0,0.0,0.0
shop1 /search,2026-03-29,szklarnia 6mm,1,0,0.0,0.0,0.0
shop1 /search,2026-04-20,szklarnia 6mm,1,0,0.0,0.0,0.0
shop1 /search,2026-04-24,szklarnia 6mm,1,0,0.0,0.0,0.0
shop1 /search,2026-05-05,szklarnia 6mm,2,0,0.0,0.0,0.0
shop1 /search,2025-12-13,szklarnia 6x12,1,0,0.0,0.0,0.0
shop1 /search,2025-12-29,szklarnia 6x12,1,0,0.0,0.0,0.0
shop1 /search,2026-01-02,szklarnia 6x12,1,0,0.0,0.0,0.0
shop1 /search,2026-01-03,szklarnia 6x12,3,0,0.0,0.0,0.0
shop1 /search,2026-02-10,szklarnia 6x12,1,0,0.0,0.0,0.0
shop2 / search,2026-02-18,szklarnia 6x12,2,0,0.0,0.0,0.0
shop2 / search,2026-03-02,szklarnia 6x12,9,0,0.0,0.0,0.0
shop2 / search,2026-03-06,szklarnia 6x12,5,0,0.0,0.0,0.0
shop1 /search,2026-03-07,szklarnia 6x12,6,2,3.0,0.0,0.0
shop1 /search,2026-03-09,szklarnia 6x12,2,0,0.0,0.0,0.0
shop2 / search,2026-03-09,szklarnia 6x12,3,0,0.0,0.0,0.0
shop2 / search,2026-03-23,szklarnia 6x12,2,0,0.0,0.0,0.0
shop2 / search,2026-03-25,szklarnia 6x12,3,0,0.0,0.0,0.0
shop1 /search,2026-04-07,szklarnia 6x12,1,0,0.0,0.0,0.0
shop1 /search,2026-04-20,szklarnia 6x12,6,0,0.0,0.0,0.0
shop1 /search,2026-04-27,szklarnia 6x12,2,0,0.0,0.0,0.0
shop2 / search,2026-05-08,szklarnia 6x12,2,0,0.0,0.0,0.0
shop2 / search,2026-05-16,szklarnia 6x12,2,0,0.0,0.0,0.0
shop2 / search,2026-05-21,szklarnia 6x12,1,0,0.0,0.0,0.0
shop1 /search,2026-05-23,szklarnia 6x12,2,0,0.0,0.0,0.0
shop2 / search,2026-05-23,szklarnia 6x12,1,0,0.0,0.0,0.0
shop_search,2026-09-12,szklarnia 6x12,1,0,0.0,0.0,0.0
shop1 /search,2026-01-28,szklarnia 6x2,2,0,0.0,0.0,0.0
shop1 /search,2026-02-03,szklarnia 6x2,4,0,0.0,0.0,0.0
shop1 /search,2026-02-09,szklarnia 6x2,1,0,0.0,0.0,0.0
shop1 /search,2026-02-12,szklarnia 6x2,4,0,0.0,0.0,0.0
shop2 / search,2026-02-16,szklarnia 6x2,2,0,0.0,0.0,0.0
shop2 / search,2026-02-24,szklarnia 6x2,2,0,0.0,0.0,0.0
shop2 / search,2026-03-02,szklarnia 6x2,3,0,0.0,0.0,0.0
shop2 / search,2026-03-06,szklarnia 6x2,1,0,0.0,0.0,0.0
shop1 /search,2026-03-08,szklarnia 6x2,1,0,0.0,0.0,0.0
shop2 / search,2026-03-08,szklarnia 6x2,1,0,0.0,0.0,0.0
shop1 /search,2026-03-10,szklarnia 6x2,1,0,0.0,0.0,0.0
shop1 /search,2026-03-12,szklarnia 6x2,1,0,0.0,0.0,0.0
shop2 / search,2026-03-27,szklarnia 6x2,1,0,0.0,0.0,0.0
shop1 /search,2026-04-06,szklarnia 6x2,2,0,0.0,0.0,0.0
shop1 /search,2026-04-17,szklarnia 6x2,1,0,0.0,0.0,0.0
shop1 /search,2026-04-23,szklarnia 6x2,1,0,0.0,0.0,0.0
shop2 / search,2026-05-07,szklarnia 6x2,1,0,0.0,0.0,0.0
shop2 / search,2026-05-12,szklarnia 6x2,1,0,0.0,0.0,0.0
shop1 /search,2026-05-23,szklarnia 6x2,1,0,0.0,0.0,0.0
shop_search,2026-09-17,szklarnia 6x2,2,0,0.0,0.0,0.0
shop1 /search,2025-12-12,szklarnia 6x3,5,0,0.0,0.0,0.0
shop1 /search,2025-12-15,szklarnia 6x3,5,0,0.0,0.0,0.0
shop1 /search,2025-12-28,szklarnia 6x3,26,0,0.0,0.0,0.0
shop1 /search,2025-12-30,szklarnia 6x3,6,0,0.0,0.0,0.0
shop1 /search,2026-01-03,szklarnia 6x3,9,0,0.0,0.0,0.0
shop1 /search,2026-01-05,szklarnia 6x3,17,0,0.0,0.0,0.0
shop1 /search,2026-01-08,szklarnia 6x3,14,0,0.0,0.0,0.0
shop1 /search,2026-01-09,szklarnia 6x3,8,0,0.0,0.0,0.0
shop1 /search,2026-01-12,szklarnia 6x3,10,0,0.0,0.0,0.0
shop1 /search,2026-01-13,szklarnia 6x3,6,0,0.0,0.0,0.0
shop1 /search,2026-01-14,szklarnia 6x3,1,0,0.0,0.0,0.0
shop1 /search,2026-01-15,szklarnia 6x3,5,0,0.0,0.0,0.0
shop1 /search,2026-01-16,szklarnia 6x3,8,0,0.0,0.0,0.0
shop1 /search,2026-01-19,szklarnia 6x3,3,0,0.0,0.0,0.0
shop1 /search,2026-01-20,szklarnia 6x3,3,1,1.97,0.0,0.0
shop1 /search,2026-01-21,szklarnia 6x3,5,0,0.0,0.0,0.0
shop1 /search,2026-01-22,szklarnia 6x3,1,0,0.0,0.0,0.0
shop1 /search,2026-01-26,szklarnia 6x3,8,0,0.0,0.0,0.0
shop1 /search,2026-01-27,szklarnia 6x3,7,0,0.0,0.0,0.0
shop1 /search,2026-01-28,szklarnia 6x3,10,0,0.0,0.0,0.0
shop1 /search,2026-01-29,szklarnia 6x3,5,2,2.81,0.0,0.0
shop1 /search,2026-01-30,szklarnia 6x3,3,0,0.0,0.0,0.0
shop1 /search,2026-02-02,szklarnia 6x3,6,0,0.0,0.0,0.0
shop1 /search,2026-02-03,szklarnia 6x3,10,1,1.82,0.0,0.0
shop1 /search,2026-02-05,szklarnia 6x3,4,0,0.0,0.0,0.0
shop1 /search,2026-02-11,szklarnia 6x3,3,0,0.0,0.0,0.0
shop1 /search,2026-02-12,szklarnia 6x3,3,0,0.0,0.0,0.0
shop2 / search,2026-02-12,szklarnia 6x3,1,0,0.0,0.0,0.0
shop2 / search,2026-02-16,szklarnia 6x3,5,0,0.0,0.0,0.0
shop2 / search,2026-02-19,szklarnia 6x3,7,0,0.0,0.0,0.0
shop2 / search,2026-02-20,szklarnia 6x3,4,0,0.0,0.0,0.0
shop2 / search,2026-02-21,szklarnia 6x3,3,0,0.0,0.0,0.0
shop2 / search,2026-02-22,szklarnia 6x3,2,0,0.0,0.0,0.0
shop1 /search,2026-02-23,szklarnia 6x3,5,0,0.0,0.0,0.0
shop2 / search,2026-02-23,szklarnia 6x3,7,1,4.64,0.0,0.0
shop1 /search,2026-02-24,szklarnia 6x3,2,0,0.0,0.0,0.0
shop2 / search,2026-02-24,szklarnia 6x3,7,0,0.0,0.0,0.0
shop1 /search,2026-02-25,szklarnia 6x3,3,0,0.0,0.0,0.0
shop2 / search,2026-02-25,szklarnia 6x3,14,0,0.0,0.0,0.0
shop1 /search,2026-02-26,szklarnia 6x3,1,0,0.0,0.0,0.0
shop2 / search,2026-02-26,szklarnia 6x3,7,0,0.0,0.0,0.0
shop1 /search,2026-02-27,szklarnia 6x3,2,0,0.0,0.0,0.0
shop2 / search,2026-02-27,szklarnia 6x3,9,0,0.0,0.0,0.0
shop1 /search,2026-02-28,szklarnia 6x3,8,0,0.0,0.0,0.0
shop2 / search,2026-02-28,szklarnia 6x3,3,0,0.0,0.0,0.0
shop1 /search,2026-03-02,szklarnia 6x3,4,0,0.0,0.0,0.0
shop2 / search,2026-03-02,szklarnia 6x3,7,1,4.01,0.0,0.0
shop1 /search,2026-03-03,szklarnia 6x3,7,1,1.93,0.0,0.0
shop2 / search,2026-03-03,szklarnia 6x3,6,0,0.0,0.0,0.0
shop1 /search,2026-03-04,szklarnia 6x3,3,0,0.0,0.0,0.0
shop2 / search,2026-03-04,szklarnia 6x3,9,0,0.0,0.0,0.0
shop2 / search,2026-03-05,szklarnia 6x3,7,0,0.0,0.0,0.0
shop1 /search,2026-03-06,szklarnia 6x3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-06,szklarnia 6x3,10,0,0.0,0.0,0.0
shop2 / search,2026-03-07,szklarnia 6x3,2,0,0.0,0.0,0.0
shop1 /search,2026-03-08,szklarnia 6x3,11,0,0.0,0.0,0.0
shop2 / search,2026-03-08,szklarnia 6x3,1,0,0.0,0.0,0.0
shop1 /search,2026-03-09,szklarnia 6x3,2,0,0.0,0.0,0.0
shop2 / search,2026-03-09,szklarnia 6x3,10,0,0.0,0.0,0.0
shop1 /search,2026-03-10,szklarnia 6x3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-10,szklarnia 6x3,8,0,0.0,0.0,0.0
shop1 /search,2026-03-11,szklarnia 6x3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-11,szklarnia 6x3,3,0,0.0,0.0,0.0
shop1 /search,2026-03-12,szklarnia 6x3,3,0,0.0,0.0,0.0
shop2 / search,2026-03-12,szklarnia 6x3,10,0,0.0,0.0,0.0
shop1 /search,2026-03-13,szklarnia 6x3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-13,szklarnia 6x3,9,1,3.47,0.0,0.0
shop1 /search,2026-03-16,szklarnia 6x3,11,0,0.0,0.0,0.0
shop2 / search,2026-03-16,szklarnia 6x3,23,0,0.0,0.0,0.0
shop1 /search,2026-03-17,szklarnia 6x3,3,0,0.0,0.0,0.0
shop2 / search,2026-03-17,szklarnia 6x3,9,2,4.56,0.0,0.0
shop1 /search,2026-03-18,szklarnia 6x3,1,0,0.0,0.0,0.0
shop2 / search,2026-03-18,szklarnia 6x3,10,0,0.0,0.0,0.0
shop1 /search,2026-03-19,szklarnia 6x3,3,0,0.0,0.0,0.0
shop2 / search,2026-03-19,szklarnia 6x3,12,0,0.0,0.0,0.0
shop1 /search,2026-03-20,szklarnia 6x3,2,0,0.0,0.0,0.0
shop2 / search,2026-03-20,szklarnia 6x3,17,0,0.0,0.0,0.0
shop1 /search,2026-03-21,szklarnia 6x3,4,0,0.0,0.0,0.0
shop2 / search,2026-03-21,szklarnia 6x3,7,0,0.0,0.0,0.0
shop1 /search,2026-03-22,szklarnia 6x3,4,0,0.0,0.0,0.0
shop2 / search,2026-03-22,szklarnia 6x3,2,0,0.0,0.0,0.0
shop1 /search,2026-03-23,szklarnia 6x3,4,0,0.0,0.0,0.0
shop2 / search,2026-03-23,szklarnia 6x3,16,3,8.93,0.0,0.0
shop1 /search,2026-03-24,szklarnia 6x3,6,0,0.0,0.0,0.0
shop2 / search,2026-03-24,szklarnia 6x3,11,0,0.0,0.0,0.0
shop2 / search,2026-03-25,szklarnia 6x3,17,1,3.45,0.0,0.0
shop2 / search,2026-03-26,szklarnia 6x3,9,0,0.0,0.0,0.0
shop2 / search,2026-03-27,szklarnia 6x3,4,0,0.0,0.0,0.0
shop1 /search,2026-03-28,szklarnia 6x3,2,0,0.0,0.0,0.0
shop2 / search,2026-03-28,szklarnia 6x3,6,0,0.0,0.0,0.0
shop2 / search,2026-03-29,szklarnia 6x3,3,0,0.0,0.0,0.0
shop1 /search,2026-03-30,szklarnia 6x3,2,0,0.0,0.0,0.0
shop2 / search,2026-03-30,szklarnia 6x3,8,1,2.77,0.0,0.0
shop2 / search,2026-03-31,szklarnia 6x3,1,0,0.0,0.0,0.0
shop2 / search,2026-04-01,szklarnia 6x3,5,0,0.0,0.0,0.0
shop1 /search,2026-04-02,szklarnia 6x3,2,1,1.85,0.0,0.0
shop2 / search,2026-04-02,szklarnia 6x3,7,1,2.82,0.0,0.0
shop1 /search,2026-04-06,szklarnia 6x3,1,0,0.0,0.0,0.0
shop1 /search,2026-04-07,szklarnia 6x3,10,0,0.0,0.0,0.0
shop2 / search,2026-04-13,szklarnia 6x3,1,0,0.0,0.0,0.0
shop2 / search,2026-04-14,szklarnia 6x3,1,0,0.0,0.0,0.0
shop1 /search,2026-04-15,szklarnia 6x3,1,0,0.0,0.0,0.0
shop1 /search,2026-04-16,szklarnia 6x3,8,0,0.0,0.0,0.0
shop2 / search,2026-04-16,szklarnia 6x3,2,0,0.0,0.0,0.0
shop1 /search,2026-04-17,szklarnia 6x3,1,0,0.0,0.0,0.0
shop2 / search,2026-04-17,szklarnia 6x3,3,0,0.0,0.0,0.0
shop1 /search,2026-04-20,szklarnia 6x3,2,0,0.0,0.0,0.0
shop2 / search,2026-04-20,szklarnia 6x3,1,0,0.0,0.0,0.0
shop1 /search,2026-04-21,szklarnia 6x3,3,0,0.0,0.0,0.0
shop2 / search,2026-04-21,szklarnia 6x3,3,0,0.0,0.0,0.0
shop1 /search,2026-04-22,szklarnia 6x3,1,0,0.0,0.0,0.0
shop2 / search,2026-04-22,szklarnia 6x3,2,0,0.0,0.0,0.0
shop2 / search,2026-04-23,szklarnia 6x3,1,0,0.0,0.0,0.0
shop1 /search,2026-04-24,szklarnia 6x3,2,0,0.0,0.0,0.0
shop2 / search,2026-04-24,szklarnia 6x3,1,0,0.0,0.0,0.0
shop1 /search,2026-04-25,szklarnia 6x3,3,1,1.87,0.0,0.0
shop2 / search,2026-04-25,szklarnia 6x3,1,0,0.0,0.0,0.0
