Дата визита,UTM Campaign,Город,Визиты
2023-06-18,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,9
2025-03-28,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Франкфурт-на-Майне,1
2025-03-28,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Хабаровск,1
2025-03-29,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,Краснодар,1
2025-03-29,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,Москва,1
2025-03-29,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,Архангельск,1
2025-03-29,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,Елец,1
2025-03-29,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,Ростов-на-Дону,1
2025-03-29,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,Тольятти,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Астрахань,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Барнаул,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Дедовск,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Екатеринбург,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Ижевск,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Кызыл,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Новосибирск,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Омск,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Самара,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Санкт-Петербург,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Севастополь,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Сочи,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Тюмень,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Улан-Удэ,1
2025-03-29,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Чита,1
2025-03-30,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,Стерлитамак,1
2025-03-30,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,Казань,1
2025-03-30,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,Пермь,1
2025-03-30,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,Южно-Сахалинск,1
2025-03-30,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Архангельск,1
2025-03-30,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Балабаново,1
2025-03-30,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Барнаул,1
2025-03-30,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Бийск,1
2025-03-30,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Иркутск,1
2025-03-30,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Краснодар,1
2025-03-30,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Москва,1
2025-03-30,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Мытищи,1
2025-03-30,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Севастополь,1
2025-03-30,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Сыктывкар,1
2025-03-30,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Челябинск,1
2025-03-30,Статья: Цифры и факты / Интересы: открытие бизнеса (копия),Якутск,1
2025-03-31,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,Не определено,1
2025-03-31,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,Барнаул,1
2025-03-31,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,Йошкар-Ола,1
2025-03-31,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,Краснодар,1
2025-03-31,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,Москва,1
