Дата визита,Источник трафика (детально),UTM Source,UTM Campaign,UTM Content,Визиты
2023-06-18,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 | Цена перехода | Ж25-54,"Как я преобразила свою жизнь, открыв зоомагазин_6489b3c2b218576c1a6c58ed",25
2025-03-28,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,История успеха: мой путь от работницы к предприн_67dd175da853554dcf7a941e,1
2025-03-28,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 | Цена перехода | Ж25-54,"Как я преобразила свою жизнь, открыв зоомагазин_6489b3c2b218576c1a6c58ed",1
2025-03-30,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,"Как я преобразила свою жизнь, открыв зоомагазин_67e2d1fb02adb863df447f39",1
2025-03-30,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,История успеха: мой путь от работницы к предприн_67dd175da853554dcf7a941e,1
2025-03-31,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,История успеха: мой путь от работницы к предприн_67dd175da853554dcf7a941e,1
2025-04-30,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,"Как я преобразила свою жизнь, открыв зоомагазин_67e2d1fb02adb863df447f39",19
2025-04-25,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,"Как я преобразила свою жизнь, открыв зоомагазин_67dd175da853554dcf7a941e",16
2025-05-31,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,История успеха: мой путь от работницы к предпринимателю_67e2d1fb02adb863df447f39,12
2025-05-29,Яндекс: Директ,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,"Как я преобразила свою жизнь, открыв зоомагазин_67dd175da853554dcf7a941e",11
2025-05-30,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,"Как я преобразила свою жизнь, открыв зоомагазин_67e2d1fb02adb863df447f39",11
2025-05-26,Яндекс: Директ,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,"Как я преобразила свою жизнь, открыв зоомагазин_67dd175da853554dcf7a941e",9
2025-05-29,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,"Как я преобразила свою жизнь, открыв зоомагазин_67e2d1fb02adb863df447f39",9
2025-04-24,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,"Как я преобразила свою жизнь, открыв зоомагазин_67dd175da853554dcf7a941e",8
2025-04-30,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,"Как ""Мокрый нос"" помог мне достичь успеха в бизнесе_67e2d1fb02adb863df447f39",8
2025-05-22,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,"Как я преобразила свою жизнь, открыв зоомагазин_67dd175da853554dcf7a941e",8
2025-05-28,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,"Как я преобразила свою жизнь, открыв зоомагазин_67e2d1fb02adb863df447f39",8
2025-05-01,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,"Как я преобразила свою жизнь, открыв зоомагазин_67e2d1fb02adb863df447f39",7
2025-05-27,Яндекс: Директ,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,"Как я преобразила свою жизнь, открыв зоомагазин_67dd175da853554dcf7a941e",7
2025-05-30,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,История успеха: мой путь от работницы к предпринимателю_67e2d1fb02adb863df447f39,7
2025-05-30,Яндекс: Директ,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,"Как я преобразила свою жизнь, открыв зоомагазин_67dd175da853554dcf7a941e",7
2025-05-28,Яндекс: Директ,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,"Как я преобразила свою жизнь, открыв зоомагазин_67dd175da853554dcf7a941e",6
2025-04-02,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,"Как я преобразила свою жизнь, открыв зоомагазин_67dd175da853554dcf7a941e",5
2025-04-08,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,"Как я преобразила свою жизнь, открыв зоомагазин_67dd175da853554dcf7a941e",5
2025-04-26,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_франшиза,"Как я преобразила свою жизнь, открыв зоомагазин_67dd175da853554dcf7a941e",5
2025-05-14,Яндекс: Директ,yandex.promopages,Промостатья: Моя история 1 / Цена перехода / Ж25-54 / интерес_открытие бизнеса,"Как я преобразила свою жизнь, открыв зоомагазин_67e2d1fb02adb863df447f39",5
